x y z s_gradient
-0.52779041 -0.08328119 0.42245566 -0.24587732
-0.26445443 0.15820978 0.09461673 0.10483510
-0.62198976 -0.31528093 -0.05404306 0.29816081
-0.57464999 0.05736412 0.11738409 -0.03618043
-0.36966745 -0.17303852 -0.17076890 -0.30941803
-0.23728583 0.19274540 -0.09769274 0.29319013
-0.62680279 -0.02567849 0.00789353 -0.09874087
-0.48182923 0.63374819 0.04743914 -0.41334825
-0.43435046 -0.42161918 -0.12122500 -0.01861212
-0.29279625 0.10057885 -1.09727865 -0.04996235
-0.43149420 0.47954110 -0.49897690 0.00383686
-0.22015308 -0.69298891 0.23449974 0.00115320
-0.60216216 -0.58749280 0.11153446 0.19598127
-0.31229006 0.09097175 0.14620691 0.02283619
-0.70291903 -0.46534744 0.17296601 -0.20313816
-0.16256152 0.28239521 -0.49696896 -0.02114140
-0.97872360 -0.21149194 -0.39824386 0.16819407
-0.58895252 0.09835395 -0.35756332 0.23924035
-0.40571789 0.15027599 -0.13703978 -0.09713186
-0.64313050 -0.48745029 -0.08306554 0.19413033
-0.59815376 0.04218690 0.09471923 0.37046462
-0.53893956 -0.06608592 0.07154874 -0.16192111
-0.34949200 -0.02387452 0.07939872 -0.10445595
-0.64654277 -0.16168973 0.13071992 0.10309619
-0.73880649 0.09653673 0.00706384 0.05718697
-0.67598367 -0.08203571 -0.12703025 -0.28251154
-1.01145029 0.09572377 0.05788671 -0.35313617
-0.38758244 -0.13286423 0.47384591 0.08111280
-0.69493399 -0.21877741 -0.24842123 -0.01425399
-1.03348060 0.38315697 0.34276685 -0.13733524
-0.44981371 -0.22402220 0.45281692 0.13019285
-0.68792979 -0.06725646 0.35931477 -0.03268813
-0.43527235 0.55027578 0.06218057 -0.06317730
-0.69925770 -0.15295122 -0.46174904 0.16482057
-0.66964894 0.28614833 0.14970854 0.20709006
-0.59492300 -0.24873361 0.05671825 0.07430122
-0.34679657 0.10767981 0.04168379 -0.29859144
-0.79923941 0.21679545 -0.78297620 -0.25935123
-0.50428857 0.64258050 -0.37709335 0.42794296
-0.66034236 -0.00197775 -0.11564570 0.24942716
-0.34090644 0.11811275 0.03807509 -0.42376283
-0.40068186 0.00418768 0.79496612 -0.12350694
-0.56216327 0.04882052 -0.42761701 0.09099221
-0.73586258 0.28684442 -0.33386421 -0.11052500
-1.13938929 0.00807887 0.34268613 -0.01232262
-0.58940469 -0.08403115 -0.46462198 0.06511870
-0.48693647 0.16531878 -0.44543312 0.00337253
-0.31636689 0.19142388 0.28307899 0.20234031
-0.45411873 0.16342068 0.13018022 -0.08748787
-0.38288192 -0.45468944 -0.37526486 0.06192543
-0.78400198 -0.03245504 0.09703423 0.13321356
-0.51882959 0.27927645 0.28712382 -0.13655309
-0.81809628 0.05964403 -0.21195789 -0.11734427
-0.64706176 0.08044784 -0.85217802 -0.19217784
0.00281101 0.14160217 -0.14892582 0.05276821
-0.11815756 -0.08685779 0.03312985 0.08480548
-0.72177895 0.41299796 -0.02624618 0.14212798
-0.56262897 0.30094554 0.14628486 -0.10666667
-0.61358702 0.27759774 0.63462081 0.25657407
-0.52064739 0.02919002 0.04265677 0.17052018
-0.27239262 -0.14979943 -0.06957939 -0.40004719
-0.98436074 -0.29596697 -0.12945000 -0.08083209
-0.61398425 0.44227083 0.13399820 0.03267155
-0.82801963 -0.18199512 0.34368717 0.13749002
-0.31834741 0.00703748 -0.11063162 0.06032373
-0.31876679 -0.24833178 0.09800760 -0.19560886
-0.03183525 0.05133892 -0.19390237 -0.01394775
-0.49740782 -0.11750218 -0.34852896 0.17335658
-0.42474099 0.27945860 -0.07772667 0.13127912
-0.69430892 -0.24039135 -0.03748390 -0.16371877
-0.74059210 -0.25275817 0.47304221 -0.03373498
-0.48337680 0.14309878 0.22084989 0.30639233
-0.40724095 -0.10327749 0.06813816 0.18955104
-0.66725762 0.10961591 0.08542272 -0.16675580
-0.69566507 -0.33232468 0.03655926 -0.36129647
-0.65106737 -0.47259306 0.12691544 -0.17118645
-0.35866447 0.63208912 -0.09779938 0.14614693
-0.73467797 -0.27735526 0.05216048 0.33287317
-0.54942045 -0.20282408 -0.04373247 -0.18772366
-1.09466642 0.23159419 -0.19266981 -0.21324311
-0.60866409 -0.35667336 -0.14558840 0.39828897
-0.66989779 -0.00282271 0.11993313 -0.05045454
-0.24023123 0.18317774 0.24054114 -0.28248190
-0.23847397 0.14242697 -0.00917680 0.04963749
-0.34772202 0.26825232 0.16214146 -0.03911320
-0.96365690 -0.21036504 -0.06871353 0.06553626
-0.40509474 -0.00533660 0.28421716 -0.05631299
-0.27119084 0.29979262 0.30138514 0.02809242
-0.85924848 0.12065887 -0.15188226 0.00100860
-1.01226658 -0.07186778 0.33118424 -0.17181916
-0.48481450 0.50445234 0.04430754 -0.00437184
0.01195069 0.04438031 0.00562007 0.02767450
-0.91984752 0.27764069 -0.12553128 0.05890122
-0.76176191 0.32030764 0.28955567 0.16374709
-0.31698716 -0.09054778 -0.01274397 0.01899669
-0.61496360 0.19562955 0.38839117 -0.21078839
-0.50796336 0.49372277 0.22429860 -0.06160621
-0.65869985 0.20717785 0.42648507 0.00497322
-0.10042775 0.29672284 0.00641861 0.03555490
-0.65417331 0.14401738 0.41849362 0.37345393
-0.49155772 0.11363297 0.01284946 0.36476551
-0.68197277 -0.04053363 0.03385650 -0.30964055
-0.17047500 -0.05992844 0.01315302 -0.38068980
-0.81634442 0.17915777 0.34166979 0.00831461
-0.19387554 0.05084113 0.14358857 0.30986302
-0.63838758 0.13200467 0.07849129 0.32197939
-0.58543390 0.03443842 0.11298057 -0.29518810
-0.67353811 -0.06062420 0.42684050 -0.41661690
0.07763669 -0.30109174 -0.31486780 0.12527898
-0.83928821 -0.02582210 0.22394513 0.35061611
-0.45218676 0.04300778 0.13223389 0.16892005
-0.77302154 -0.06103069 -0.00502364 -0.32322394
-0.99605408 -0.29032755 -0.28039152 -0.09390118
-0.40897294 0.06133874 0.15276530 0.00539494
-1.05991375 -0.37089167 0.16580386 -0.31055276
-1.29466741 0.30615734 -0.45582929 0.07817804
-0.38916378 -0.22214616 0.26222593 0.01420225
0.20204023 -0.56829441 0.17384429 -0.03496743
-1.05204068 0.10669223 -0.05169304 0.22258348
-0.56755442 -0.22792157 0.19513528 -0.01347203
-0.96208946 0.31040932 -0.10231258 -0.17089946
-0.95067267 0.39873421 -0.01683566 -0.04207321
-0.12309101 0.30533903 -0.19953643 0.10148734
-0.62124745 0.03025948 0.38157580 0.41711262
-0.49062057 0.04407316 -0.04996990 0.05042192
-0.61263926 0.32614802 0.00092634 -0.11337842
-0.69874932 -0.14112679 -0.13844129 -0.17106134
-0.95052400 -0.18759383 0.37460507 -0.33239634
-0.65164982 0.17610292 -0.61968913 0.35292812
-0.45792217 -0.04033818 -0.12036001 0.02740459
-0.55476001 -0.12395631 -0.53096873 -0.08486603
-0.36943801 0.06075439 -0.07848561 0.06938875
-0.84154634 -0.36746438 0.05597318 -0.24331350
-0.19663976 0.05079162 -0.34569040 0.21048948
-0.54372082 -0.01333574 0.21601091 -0.04666519
-0.44831671 -0.74645563 0.13631055 -0.21222678
-0.85086985 -0.35543219 -0.04711835 0.06869583
-0.49725722 -0.41018365 0.17614410 0.14585424
-0.40916529 0.01174405 -0.21690591 -0.01726771
-0.84484450 0.25648303 -0.37780567 0.03280389
-0.33388238 -0.04129979 -0.02395862 0.02389773
-1.02702193 -0.03667916 0.15339638 -0.11828312
-0.93410252 0.12465897 0.02225306 -0.07629915
-0.76093890 0.21366827 -0.55056419 -0.11294563
-0.51332981 0.40485879 0.35998578 0.33281467
-0.50254832 -0.07542019 -0.15895064 0.24160995
-0.67573145 0.13595181 -0.20181095 -0.28274055
-0.41064405 0.53329013 -0.01547081 -0.22969130
-0.93609870 -0.33618619 0.19414139 0.23430649
-0.61493654 0.21920772 -0.13340856 0.18985308
-0.39234411 -0.03957479 -0.18312601 -0.28024386
-0.70024962 -0.29926359 0.49733989 0.10287315
-0.62409545 0.16112852 -0.13421728 0.12691215
-0.86298196 -0.05847013 0.27529813 -0.05223523
-0.73018295 -0.21763299 0.03886606 -0.04006489
-0.47524435 0.41071204 0.08843762 -0.11109297
-0.43900183 0.17981881 -0.28825385 -0.04068906
-0.84083302 -0.27097407 -0.33303644 0.15749577
-0.40113503 0.07251252 0.01987402 -0.06847750
-1.24817913 0.51386921 -0.22356800 -0.32084012
-0.08704681 -0.36231037 -0.20310029 0.03207725
-1.15071235 0.09053124 -0.27531421 0.04030651
-0.86825004 -0.34312855 0.19433877 0.02697530
-0.42213409 0.45300847 -0.17142666 0.14173271
-0.54529516 -0.32233380 -0.08375976 0.18793813
-0.72971133 0.11611249 0.25425545 -0.09810615
-0.35223333 -0.21070307 0.24961698 0.12023222
-0.61102128 -0.08114922 -0.17712787 -0.00773931
-0.73998395 0.43557846 0.07685269 -0.34000508
-0.55634704 -0.06556171 0.61149465 0.05196263
-0.27374738 -0.18026553 -0.06840376 0.36461560
-0.65356114 0.03646799 -0.17530650 -0.10528082
-0.49029587 0.36302203 -0.32840703 -0.18679087
-0.88203668 -0.12078964 -0.10919889 -0.02585025
-0.10038353 0.25042731 0.23608059 -0.03101266
-0.66609142 -0.07157835 -0.36292635 0.12355507
-0.40456494 0.12276365 0.32149934 0.31725154
-0.65270743 -0.03544479 0.04251138 -0.06631565
-0.37702561 -0.36755391 0.18401403 -0.44314352
-0.60512389 -0.26465932 -0.52115144 -0.04241790
-0.63411843 0.36192825 0.41867117 0.02847132
-0.51115595 0.49050142 -0.01073527 0.21623052
-0.36167411 -0.11280772 -0.12864971 -0.03360164
-0.76937728 -0.51513224 0.32177306 -0.11400488
-0.76040811 -0.20035969 -0.29499292 -0.02892023
-0.65108986 0.44087308 0.52344471 -0.06255657
-1.01521672 -0.08861200 -0.25858944 0.24084078
-0.35291556 0.07164839 -0.15914233 0.03182357
-0.58185673 -0.11935466 0.40356152 -0.24980063
-0.46326012 0.16745586 -0.66672937 -0.07552781
-0.61669717 0.52080274 0.33153227 0.02418194
-1.06177240 -0.07835646 -0.30037987 0.02939235
-0.17222461 0.06106957 -0.19194889 -0.01630543
-0.59146051 -0.65184138 -0.27124033 -0.01402582
-0.59088907 0.21141884 -0.48532853 0.07422421
-0.69528883 0.25242143 -0.36286333 0.05786597
-0.54270429 0.01649363 0.42859508 0.24961084
-0.65753405 -0.04290015 0.21373994 0.06294900
-0.93158717 -0.05522080 -0.11393125 -0.01971023
-0.63472795 0.21210161 0.13854037 -0.04962316
-0.78717058 0.03417480 0.37261040 0.03939191
-0.80784142 0.03629170 -0.04829017 -0.09083130
-0.61575125 -0.40766441 0.35269071 -0.19140334
-0.79358798 0.25651799 -0.15534415 0.08813939
-0.75637616 0.30328081 0.24847115 0.20640731
-0.54783353 0.19028764 -0.07213820 0.13207483
-0.60209191 -0.16540610 0.22601624 -0.24610373
-0.77335333 0.37128909 -0.07895854 0.10797860
-0.59487286 0.18968201 0.00596611 0.18899484
-0.67447708 -0.00750586 0.22345459 0.03841691
-0.76571306 -0.03155925 0.00257168 -0.25110747
-0.38385370 -0.02496134 0.45207477 0.06269371
-0.63913464 -0.05942091 -0.04275803 0.03026132
-0.92916036 -0.25918171 -0.13266672 -0.25179189
-0.31604254 -0.00828151 -0.12116105 -0.05320256
-0.29336631 0.38779428 0.31384562 -0.14697900
-0.81327250 -0.12381216 0.45343402 0.32958944
-0.53971508 -0.06690677 0.17958699 0.17329161
-0.34817523 -0.14286239 0.05485999 -0.19441519
-0.36835998 -0.29007179 0.00308636 -0.09236951
-0.87859741 -0.24589512 -0.14077502 0.16938963
-0.48072012 -0.08050566 -0.16210453 0.08591019
-0.58711136 -0.28674068 0.10720080 -0.09382180
-0.31715331 -0.01980101 -0.05066225 -0.17824453
-0.50663991 -0.50711735 0.13420436 -0.14804428
0.17547145 -0.03066906 -0.02978126 0.01831664
-0.41409825 0.41133317 0.24374196 -0.09758489
-1.13890172 0.14084971 0.64298254 0.13403431
-0.44438974 -0.28865048 0.07045741 0.05025935
-0.92017181 0.30820092 -0.23897065 0.09699454
-0.58143909 -0.21444500 -0.13661201 0.07749351
-0.22846234 0.02586429 -0.13980062 -0.27328444
-0.88630699 -0.46792537 -0.31282016 0.15902276
-0.57201019 0.24505844 -0.14008787 0.07326373
-0.20736410 -0.17937511 -0.05950293 -0.23966205
-0.86989418 0.24769043 0.52437765 -0.05273553
-1.04045424 -0.08654052 0.31619496 0.01210500
-0.96173638 0.14167098 0.30536805 0.03126363
-0.58044280 0.13756577 0.44022560 0.02975784
-0.11289336 -0.01549180 -0.13309446 0.00166565
-0.82999503 0.24424104 -0.34294389 0.32834640
-0.66314351 0.02567244 -0.12575063 -0.06491474
-0.53004493 0.64112833 -0.03039965 -0.15466221
-0.70885141 0.25383296 0.05989591 0.14966233
-0.24016606 0.04117190 -0.06210580 -0.25363777
-1.04593122 -0.40493367 -0.45892467 -0.06775014
-0.50516521 -0.34056237 0.31389434 0.31541146
-0.59243836 -0.06104673 -0.21096377 0.08702509
-0.44443531 -0.20112445 -0.24634450 -0.10536737
-0.30291252 0.08865529 -0.05873236 0.18650391
-0.43964175 0.00223297 0.09575329 -0.17518299
-0.80421198 0.51759965 -0.14490499 -0.28344086
-0.21099592 -0.04721721 0.20177428 0.06556402
-0.41644413 0.28671294 -0.21015593 -0.03841123
-0.33109115 0.46160996 -0.06467324 0.29751284
-0.59132348 -0.13086166 -0.08660906 -0.01916449
-0.17214430 -0.25105863 -0.23552971 -0.41241087
-0.19727477 0.15613711 0.53009256 0.34683309
-0.71260966 0.03157028 -0.16516924 0.08665046
-0.56417471 -0.44352417 0.17123864 0.06208440
-0.51913148 -0.01438867 -0.09759108 0.06454028
-0.82368850 0.18192823 -0.29277250 -0.41189084
-0.47202602 0.51861285 0.37138037 -0.00612737
-0.97628199 -0.13418452 0.10536269 0.12974320
-0.61757048 -0.34985143 0.09632899 -0.07872681
-0.60250422 0.47858135 -0.06330718 -0.08699481
-0.30799915 -0.31677210 -0.25700232 0.07292471
-0.41958451 0.27093270 -0.23934818 0.12666057
-0.59398065 -0.34539479 -0.04530496 0.15591469
-0.39076930 -0.10873962 -0.06225868 -0.14598348
-0.88244885 -0.16208960 0.43952773 0.00214644
-0.58176878 -0.25057694 -0.07869299 -0.00943003
-0.99935691 -0.25353992 0.34008493 -0.21807112
-0.63562061 0.47268254 -0.02383696 -0.02394966
-0.60899467 0.16022354 -0.66814690 0.07447844
-0.54876517 -0.01224662 0.37150972 0.05273889
-0.35883015 -0.28342292 0.31053465 0.15138417
-0.66557863 -0.22611331 0.04927581 0.05900551
-0.65069234 0.38461633 0.08515551 -0.12861899
-0.54858527 0.22516177 0.27321790 -0.02675432
-0.40409873 0.35486587 0.15217060 0.04323048
-0.55808713 0.30979302 -0.02272404 -0.08582779
-0.59168837 0.43039423 0.40548103 -0.04601507
-0.60204395 -0.11338789 0.36579338 0.30312202
-0.39989541 0.07889531 -0.08046818 0.21150778
-0.51707586 -0.00542711 -0.16608454 0.10917786
-0.56773942 0.06635601 -0.09384877 -0.28052694
-0.37404358 0.32220810 0.24247442 -0.06902514
-0.66906210 0.18895538 0.01949035 0.07402268
-0.90893649 0.16818234 0.03653291 -0.35087533
0.04838700 0.36431772 0.17778754 0.11928023
-0.53770737 0.04093056 -0.25092235 0.03348184
-1.03474681 -0.21813978 -0.01192925 -0.25818813
-1.12638482 -0.13608045 -0.06190326 0.32443778
-0.65385664 -0.16543090 -0.08537845 0.03928537
-0.16902654 0.16553632 -0.14007519 0.02732968
-0.61708695 -0.00707833 -0.19198886 0.12127711
-0.79228255 0.25263101 -0.10494609 -0.11620406
-0.87367410 -0.01078509 0.02950244 -0.13098567
-1.09317606 -0.01018659 0.21699498 -0.25392597
-0.48719265 0.55744878 0.31277737 -0.06720586
-0.23776649 0.70002148 0.18953907 0.22122214
-0.55923245 0.24343507 -0.13980911 0.37989660
-0.57307842 -0.16193191 0.09949614 0.06029091
-0.76297727 -0.17173212 0.10336832 -0.34608641
-0.63442786 -0.48188028 -0.36388923 -0.13734190
-0.88681662 -0.22074298 0.10360583 0.19777007
-0.54526529 0.26631984 0.18820046 0.06428012
-0.33202426 0.15209905 0.05241983 -0.07842045
-0.32516206 0.22985320 0.09402384 -0.21781156
-0.28223203 -0.58644706 -0.07261579 -0.06894640
-0.67644762 0.28817072 0.39284875 0.01423243
-0.96254484 0.35279179 -0.29286130 0.16939338
-0.88530381 -0.05857143 -0.07955162 0.06187527
-0.98960432 0.16246949 0.16985061 0.00857080
-0.33648960 -0.10836383 -0.00989568 -0.09017022
-0.60760679 0.42199886 -0.70856120 -0.08796628
-0.83923609 0.00138521 -0.27139256 0.38623683
-0.66458009 -0.03151888 -0.16442153 0.20893540
-0.58388277 0.15703732 -0.05906661 0.05400687
-0.71329868 -0.04144123 -0.00185909 -0.30772744
-1.03507989 0.11538848 -0.11275031 -0.35313830
-0.28461623 0.14776337 0.29251660 0.04355303
-0.85275095 -0.09284666 -0.31061462 -0.02133280
-0.77629780 0.31302636 0.37187264 0.12078969
-0.88703332 -0.11456942 -0.01904892 -0.03652699
-0.45359859 -0.43995257 -0.40075002 -0.19280653
-0.47759346 -0.48725964 -0.11169935 0.41762746
-0.55947705 0.10391649 -0.03542952 0.25250081
-0.69143918 0.21114271 0.07130148 -0.07439106
-0.76175416 0.00943072 0.09579226 -0.25140172
-0.17044069 0.19658092 0.30363921 -0.01408178
-0.75265185 -0.13104573 -0.05884500 0.08777242
-0.63589316 -0.25200624 0.31648341 -0.08797503
-0.37916209 -0.07641947 0.16042766 0.01653588
-0.54427521 0.17995700 -0.33607678 0.13214119
-0.63641527 -0.01450963 0.15591052 -0.13045534
-0.75710940 -0.62498268 -0.27042493 -0.27797387
-0.61526200 0.01597106 0.42093703 0.39478492
-0.45431339 0.02038257 -0.00809782 0.09997348
-0.32395415 -0.14752761 -0.03507095 -0.32783569
-0.87231453 0.35472651 0.09812473 0.09134165
-0.77688082 -0.02861375 0.12741269 0.25384149
-0.66267973 -0.13361766 -0.16356842 0.06867683
-0.51525953 -0.08951357 -0.11343943 -0.14140515
-0.93401544 0.01941014 -0.04530586 -0.05136096
-0.68041209 0.04969267 0.18700057 0.11639735
-0.42460863 0.13818213 -0.06016757 -0.13617465
-0.74174958 -0.26097891 -0.14828913 0.05950022
-0.59508748 -0.19657153 0.02401428 -0.14905556
-0.84136417 -0.41524797 0.20485153 -0.21775288
-0.71860365 -0.20925841 -0.27346179 0.11380439
-0.49424101 0.34372693 -0.10076847 -0.10830023
-0.65389084 0.26790796 -0.45261143 -0.15204078
-0.10828284 0.61102508 -0.67658438 0.30985407
-0.62437581 -0.17973676 -0.06619294 0.31583697
-0.70459627 0.20293977 -0.02814248 -0.05328402
-0.82772680 -0.04304629 0.12869606 -0.31877944
-0.89593033 -0.41155842 0.49818570 0.06654585
-0.76060667 -0.03433825 -0.09944885 0.04819395
-0.46297807 0.44319748 0.14498346 -0.32708236
-0.97959129 -0.34603086 -0.09974119 0.02383840
-0.66705830 -0.43048782 0.20483523 -0.03077525
-0.87158014 0.37332539 0.45515815 0.12775542
-0.66206338 0.10974316 -0.30798681 0.18635544
-0.44408092 -0.12454811 -0.27180883 0.18662316
-0.67233375 -0.11643700 -0.08128985 -0.14067478
-0.36258002 -0.19632690 0.43375575 -0.37382383
-0.93126491 0.40385757 -0.25412766 0.34976037
-0.60025331 -0.12254903 -0.08593217 0.03768875
-0.39966069 0.37495670 0.29763118 -0.06354040
-0.70121408 0.04606381 -0.19551947 0.07144021
-0.84788758 -0.28657523 -0.10939333 -0.27013413
-0.53759859 -0.47795379 -0.01158843 -0.05903271
-0.22099372 0.28047777 -0.14629602 -0.05706971
-0.94921823 0.11495758 -0.57935706 -0.01102530
-0.32246147 -0.05339686 0.45782508 0.04732630
-1.03174137 0.22953656 -0.02512721 0.10115092
-0.68276263 -0.34246087 0.14893698 -0.00632992
-0.43096565 0.44628195 0.25201257 -0.04718535
-0.74847383 -0.25096565 -0.34212286 -0.01455746
-0.23169391 -0.19454357 0.37005747 0.28060322
-0.46873199 0.08247572 -0.07671708 0.32337876
-0.43483177 -0.00386769 -0.09230332 -0.13004357
-0.42599880 -0.03599303 -0.19958369 -0.00377288
-0.45004331 -0.01599641 0.12222750 -0.21636881
-0.71346496 -0.30228033 0.43376849 -0.27417412
-0.21334715 0.22094624 -0.09695267 0.12633682
-0.67507949 0.34558186 -0.08845751 -0.03754714
-0.75813901 0.46805867 -0.01191942 -0.14129029
-0.15789367 -0.34959798 0.12954622 0.02775527
-0.08222935 0.00743769 -0.06600112 0.07809696
-0.89193798 0.27058576 -0.19253202 -0.00870555
-0.62370214 -0.30862557 0.38922365 0.02075396
-0.31127867 -0.00789619 -0.28853723 -0.00057209
-0.21602324 -0.09148293 -0.27630121 -0.11976401
-1.04052950 -0.16149128 -0.36365953 0.21976121
-0.75570521 0.18610218 -0.09385004 0.32220993
-0.51107665 -0.18083366 0.01629227 -0.22462223
-0.11977479 -0.08712152 0.09610736 -0.29403970
-0.99138181 0.38002653 -0.11930166 0.16109146
-0.33736659 -0.03079507 0.15289484 0.17563144
-0.43224689 -0.11311008 0.27297661 0.04240687
-0.78974622 0.19448356 -0.09755132 0.21681907
-0.51261051 -0.11549825 0.01249399 -0.01204567
-0.86867343 0.06188925 0.01104696 0.01445358
-0.73503839 -0.01375699 0.03350112 -0.00946079
-0.75408926 -0.03218964 -0.25138799 -0.43006234
-0.01356674 0.26477967 0.06827353 -0.24500955
-0.30697177 -0.49481312 -0.63941993 0.16169384
-0.69982277 -0.34464104 -0.05915138 0.15284921
-0.54858584 0.23010362 -0.28456600 0.25773053
-0.50009233 0.00359742 0.08687733 0.00841592
-0.72994299 0.34578378 -0.02587716 -0.39023235
-0.15645444 -0.19759716 0.18570683 0.21785744
-0.61491712 -0.08193560 0.15807884 -0.05335046
-0.67479337 -0.66549133 -0.76571703 -0.35648009
-0.28189446 0.30756461 0.47183524 0.19212668
-0.60438206 -0.32315870 -0.10489596 0.05047517
-0.59714387 -0.25175956 0.41214368 -0.15308158
-0.04012428 0.11957018 -0.00271594 -0.02593718
-0.92374174 0.38660847 0.01907670 0.31418632
-0.67229110 0.12029352 -0.14642788 0.03893617
-0.56328121 -0.36061671 0.27177180 -0.09937440
-0.62610276 0.28970022 -0.05028404 0.08666569
-0.63404993 -0.30307936 0.18993924 0.03502566
-0.81895999 -0.12160559 0.00026180 -0.06987656
-0.56969395 -0.42652424 -0.05770147 0.03903171
-0.40119245 -0.09458451 -0.05618294 0.18237961
-0.55939849 -0.03149011 -0.25762888 -0.15246365
-0.60908653 0.24851829 -0.26279399 -0.17908005
-0.69362047 -0.34540783 0.23534549 0.16736982
-0.62308955 -0.21254991 0.02306640 -0.04593426
-0.90090005 -0.25837388 -0.36503338 -0.26546203
-0.86669481 0.33933440 -0.18327958 0.16403421
-0.48344372 -0.20907535 0.18988344 0.22218038
-0.85652050 0.00980698 0.01321283 -0.19824679
-0.01804867 0.15760632 -0.14822600 -0.28793431
-0.42873776 0.53454362 -0.40740902 0.26090636
-0.81062051 -0.05922439 -0.10427206 0.06135747
