x y z s1
-0.47268800 -0.06318942 0.26892641 0.97057313
-0.02204222 -0.23676571 -0.25552181 0.07042697
-0.81943902 0.40154979 0.26058883 0.19025274
-0.63388195 0.00913992 -0.20413591 1.42675998
-0.37749321 -0.09497546 -0.06501913 1.21240263
-0.44780256 -0.04699873 -0.05874150 1.52285901
-0.59735620 0.19883885 0.41162327 0.40590905
-0.45362844 0.20082856 -0.04996352 1.15449821
-0.77694947 0.16349656 0.04281021 1.28232695
-0.95565716 -0.08201741 -0.02072426 0.60331785
-0.72761447 0.37043390 0.11995976 0.50631327
-0.25670627 0.06585632 0.02034696 0.71552381
-0.83414945 0.00298238 0.00326348 1.18729318
-0.94177847 -0.13488187 -0.08082065 0.64120536
-0.49663011 0.11533753 -0.14532962 1.29642230
-0.48278260 -0.04551973 -0.71740501 0.01238645
-0.72117551 0.26974716 -0.42045144 0.26535963
-0.57182720 0.39631530 -0.19015324 0.37586165
-0.59946273 -0.32600406 0.40680779 0.17156091
-0.62083316 0.01165671 0.33857512 0.79778300
-0.43463040 -0.21890718 -0.16181948 0.84885549
-0.47626717 -0.15603026 -0.52931083 0.12297419
-0.61331020 -0.37005317 0.40407044 0.21463833
-0.55580309 -0.22629376 -0.17465810 0.94924399
-1.07234940 -0.27486547 0.25408080 0.07855183
-0.04205346 0.18159913 -0.02301063 0.18178156
-0.70798984 -0.23912395 0.51494147 0.07437928
-0.64718718 0.52890746 0.34837988 0.14040452
-1.03519911 -0.16648810 -0.16726128 0.25074957
-0.61996159 -0.01507856 0.74905977 0.05352119
-0.86930697 0.05724248 0.15412694 0.90730087
-0.60039300 0.02754514 -0.26120222 1.11945910
-0.57337845 0.12784975 0.08190015 1.62156527
-0.45744977 0.35315198 0.23424164 0.37635669
-0.58217635 -0.29293959 -0.15000132 0.83738254
-0.65490779 0.06308646 -0.11958319 1.63533850
-0.83393330 -0.29704967 -0.41279444 0.09873967
-0.65873768 -0.36741636 -0.25013142 0.43395180
-0.69847547 -0.33397933 0.09493805 0.64611225
-0.41494423 -0.13735675 -0.10925683 1.17744101
-0.46564256 -0.17849877 -0.19568348 0.95093732
-0.30087538 0.22104693 0.15038750 0.51759820
-0.36858884 -0.49431968 0.33845889 0.12155657
-0.50198447 0.25269535 0.09679044 0.99952214
-0.58776879 -0.06882730 0.09178609 1.77574126
-0.67793698 0.21696903 -0.39661416 0.33545143
-0.73539397 0.51120581 -0.15652012 0.13843607
-0.65967093 -0.22064523 0.08396142 1.19341250
-0.78406622 -0.04640273 0.21221663 0.99774558
-0.77469085 0.19715278 0.20555733 0.85537340
-0.33626098 0.03513525 0.81031477 0.03312439
-0.33636658 0.08121941 -0.21898110 0.69811865
-0.62426478 0.35658174 0.42738365 0.18981256
-0.23041772 0.19629808 -0.31391505 0.14239370
-0.47820955 -0.31035059 -0.37186780 0.30524143
-0.54021033 0.13079986 0.22584427 1.15229310
-0.47571594 0.13289650 -0.24616315 1.00551617
-0.62624417 -0.37677920 -0.50084228 0.11578507
-0.41483932 -0.18828110 0.21812463 0.77004278
-0.32291311 -0.15482933 0.14757777 0.77285431
-0.76528918 -0.46146972 0.03082735 0.24288888
-0.71771847 -0.11002225 0.49383578 0.19526962
-0.98146425 0.09571778 -0.24870181 0.32657256
-0.37293465 0.07460781 0.09483609 1.20797741
-0.83622240 -0.19139698 0.23181263 0.55735348
-0.15730057 0.12007695 -0.22435518 0.19609128
-0.51526537 0.60686801 0.02560570 0.09651790
-0.23453979 -0.18508234 -0.01052151 0.52536482
-0.44510870 0.09933208 -0.19159717 1.08278586
-0.80237936 0.24707110 0.29788770 0.43487664
-0.22196411 0.45098262 0.03365486 0.16622086
-0.67779981 0.33774773 0.17826732 0.61200114
-0.84561381 -0.25840892 0.12298255 0.62549150
-0.64431867 -0.00660749 0.26813334 1.07672947
-0.41024071 0.33246831 -0.48288403 0.15392517
-0.53665052 0.17367213 -0.38164646 0.44751897
-0.76372391 -0.21012129 0.00542454 1.14455276
-0.19303651 0.50564735 -0.20357189 0.12125241
-0.46836069 0.13969946 0.09690644 1.39398851
-0.50025509 0.07593563 0.42189253 0.35821346
-0.32438337 -0.26503847 0.19893027 0.37615586
-0.37690666 0.07874182 0.28285609 0.63236685
-0.55298149 0.05011693 0.03031014 1.93655747
-1.10456102 -0.02009960 -0.16706264 0.20711129
-0.89661199 0.35850457 0.12605188 0.37666696
-0.60745777 -0.14120084 0.07404240 1.63485811
-0.35214098 -0.20674146 -0.00120709 0.82687329
-0.38298338 -0.48400028 -0.01439244 0.14616907
-0.70732284 -0.03345746 -0.12540714 1.62619340
-0.56559385 0.48090681 -0.08098062 0.27266590
-0.52707225 0.49868660 -0.13750389 0.14549924
-0.14633116 0.00133075 0.44547406 0.07232995
-0.41244972 0.07677709 -0.01640767 1.37759033
-0.75601036 0.01894789 0.22434036 1.05325802
-0.60327786 -0.07915570 -0.06269563 1.83717078
-0.35188085 0.30629036 -0.16678763 0.39859538
-0.76714696 0.09483973 0.38188302 0.41658197
-0.31350242 -0.31296305 -0.06601899 0.40105177
-0.83265089 -0.06687813 0.40110250 0.29245032
-0.95565016 -0.40471632 -0.20713854 0.08418218
-0.52817235 0.15518871 0.10936211 1.39948519
-0.30607865 -0.44077140 0.29708413 0.05678866
-0.67802383 0.18287358 -0.33085636 0.60128588
-0.59876083 0.05906769 0.28893776 0.97688274
-0.99631366 0.00768814 -0.27130882 0.34019219
-0.47362599 0.19430413 0.32179256 0.61480040
-0.73375736 0.23180662 0.34022540 0.44674001
-1.01081174 0.15308623 0.23962781 0.26779567
-0.66468160 -0.30269339 0.23573894 0.59607261
-0.89987721 -0.04458786 -0.01003101 0.94766518
-0.42111549 -0.15665789 -0.17114592 0.98027953
-0.57527113 0.25159762 0.57186250 0.07577109
-0.97687030 0.07883550 -0.27163376 0.27352589
-0.34529719 -0.23463614 -0.16866205 0.61478826
-0.74731771 -0.01904973 0.08079940 1.57470809
-0.47907465 -0.00144189 -0.33247276 0.76278810
-0.41805346 -0.01323967 0.29043370 0.78715303
-0.77693469 -0.40056868 -0.00850650 0.37931562
-0.27601183 0.04023553 -0.04991745 0.85798753
-0.81758675 0.43944162 -0.25740065 0.05281498
-0.78134856 0.14250855 -0.46400517 0.29066473
-0.28135233 0.15604828 0.22480777 0.40737211
-0.46047075 -0.04028088 -0.26578718 0.95105127
-0.63501886 -0.24380908 0.12153883 1.08369595
-0.39830504 0.36920216 0.09294191 0.47086147
-0.36885616 -0.07428618 -0.11956928 1.07364259
-0.48158203 -0.09661822 0.06729645 1.49952716
-0.86529805 -0.22040692 0.15885233 0.58831219
-0.37832748 -0.24641404 0.16765358 0.62491433
-0.73318392 0.00412629 0.35423610 0.52425725
-0.39812819 0.19896800 0.47719759 0.15536021
-0.77596984 -0.24646874 -0.18053057 0.66680623
-0.66362526 -0.58863765 -0.05185706 0.13131538
-0.73614268 0.19593994 0.08810484 1.15672489
-0.75017416 0.14749021 0.18081576 1.13127286
-0.79213645 -0.12325606 -0.55634080 0.08798887
-0.87266499 -0.18561739 0.01854154 0.82264121
-0.83634567 -0.12836300 -0.30633267 0.49222473
-0.55722153 0.10642865 0.10059134 1.58246116
-0.59690972 -0.38526825 -0.15498842 0.46700344
-0.70182667 -0.10082383 0.01874530 1.71065424
-0.24361466 0.20302405 -0.24687944 0.32188026
-0.43039928 0.16007559 -0.20151687 0.89458095
-0.38778352 -0.04009416 -0.35248837 0.42332643
-0.48619932 0.05424046 -0.05691941 1.73109711
-0.60936327 -0.17977137 0.15253263 1.27439890
-0.61086266 0.04161221 0.08928548 1.87657126
-0.88864640 -0.22357076 -0.55248611 0.04078371
-0.45881444 -0.30305251 0.03314243 0.71346467
-0.50725294 0.15058821 -0.30100423 0.74567782
-0.61629040 0.41757011 0.42857867 0.10062113
-0.35316923 0.08437328 -0.25127660 0.72635239
-0.42034459 -0.03950531 0.14013207 1.28221087
-0.75821086 -0.04323328 0.04103684 1.57427416
-0.53843048 0.12343068 -0.14479875 1.44986211
-0.93582111 0.40619626 0.62231354 -0.01604023
-0.48814482 -0.33099802 -0.19329878 0.50389520
-0.47272061 0.33527890 -0.30322266 0.31438310
-0.63108321 0.04898302 0.21614461 1.28074549
-0.68590027 -0.39095367 0.15529939 0.42123996
-0.31880101 -0.02064787 0.10131002 1.02531152
-0.71862281 -0.21144320 0.25660642 0.74963810
-0.50312604 0.12259215 0.37552879 0.51618485
-0.86371058 -0.13800657 0.03948334 1.00563562
-0.74107831 0.19578413 -0.04684981 1.17573260
-0.84813320 0.01644292 0.04258469 1.27629881
-0.36632948 0.09828523 0.11528660 1.03005143
-0.51992708 -0.04705563 -0.17905478 1.50507013
-0.52779041 -0.08328119 0.42245566 0.48845124
-0.26445443 0.15820978 0.09461673 0.52156084
-0.62198976 -0.31528093 -0.05404306 0.90779164
-0.57464999 0.05736412 0.11738409 1.71420410
-0.36966745 -0.17303852 -0.17076890 0.76306990
-0.23728583 0.19274540 -0.09769274 0.47653196
-0.62680279 -0.02567849 0.00789353 1.93583043
-0.48182923 0.63374819 0.04743914 0.08156848
-0.43435046 -0.42161918 -0.12122500 0.28243743
-0.29279625 0.10057885 -1.09727865 0.00712000
-0.43149420 0.47954110 -0.49897690 0.08258805
-0.22015308 -0.69298891 0.23449974 0.02246745
-0.60216216 -0.58749280 0.11153446 0.08720085
-0.31229006 0.09097175 0.14620691 0.80639254
-0.70291903 -0.46534744 0.17296601 0.17854562
-0.16256152 0.28239521 -0.49696896 -0.00616009
-0.97872360 -0.21149194 -0.39824386 0.09398000
-0.58895252 0.09835395 -0.35756332 0.66661618
-0.40571789 0.15027599 -0.13703978 1.05094140
-0.64313050 -0.48745029 -0.08306554 0.27808875
-0.59815376 0.04218690 0.09471923 1.82746271
-0.53893956 -0.06608592 0.07154874 1.75994725
-0.34949200 -0.02387452 0.07939872 1.17977827
-0.64654277 -0.16168973 0.13071992 1.34212345
-0.73880649 0.09653673 0.00706384 1.59216302
-0.67598367 -0.08203571 -0.12703025 1.57087131
-1.01145029 0.09572377 0.05788671 0.46211684
-0.38758244 -0.13286423 0.47384591 0.15832665
-0.69493399 -0.21877741 -0.24842123 0.78656803
-1.03348060 0.38315697 0.34276685 0.10131068
-0.44981371 -0.22402220 0.45281692 0.23722706
-0.68792979 -0.06725646 0.35931477 0.62208209
-0.43527235 0.55027578 0.06218057 0.10647453
-0.69925770 -0.15295122 -0.46174904 0.36937289
-0.66964894 0.28614833 0.14970854 0.76575680
-0.59492300 -0.24873361 0.05671825 1.19773314
-0.34679657 0.10767981 0.04168379 1.06296167
-0.79923941 0.21679545 -0.78297620 0.00336740
-0.50428857 0.64258050 -0.37709335 0.02555675
-0.66034236 -0.00197775 -0.11564570 1.71513923
-0.34090644 0.11811275 0.03807509 1.02326538
-0.40068186 0.00418768 0.79496612 0.02008792
-0.56216327 0.04882052 -0.42761701 0.52923762
-0.73586258 0.28684442 -0.33386421 0.38405676
-1.13938929 0.00807887 0.34268613 0.08713764
-0.58940469 -0.08403115 -0.46462198 0.33476628
-0.48693647 0.16531878 -0.44543312 0.34761244
-0.31636689 0.19142388 0.28307899 0.34825638
-0.45411873 0.16342068 0.13018022 1.15697369
-0.38288192 -0.45468944 -0.37526486 -0.00169510
-0.78400198 -0.03245504 0.09703423 1.40467541
-0.51882959 0.27927645 0.28712382 0.53115912
-0.81809628 0.05964403 -0.21195789 0.85846304
-0.64706176 0.08044784 -0.85217802 0.06178206
0.00281101 0.14160217 -0.14892582 0.08975168
-0.11815756 -0.08685779 0.03312985 0.27285491
-0.72177895 0.41299796 -0.02624618 0.42897361
-0.56262897 0.30094554 0.14628486 0.84136683
-0.61358702 0.27759774 0.63462081 0.00230694
-0.52064739 0.02919002 0.04265677 1.86766310
-0.27239262 -0.14979943 -0.06957939 0.68438764
-0.98436074 -0.29596697 -0.12945000 0.26747432
-0.61398425 0.44227083 0.13399820 0.36105928
-0.82801963 -0.18199512 0.34368717 0.39816052
-0.31834741 0.00703748 -0.11063162 0.91101937
-0.31876679 -0.24833178 0.09800760 0.63945545
-0.03183525 0.05133892 -0.19390237 0.12858392
-0.49740782 -0.11750218 -0.34852896 0.58366443
-0.42474099 0.27945860 -0.07772667 0.82201026
-0.69430892 -0.24039135 -0.03748390 1.10878092
-0.74059210 -0.25275817 0.47304221 0.16713519
-0.48337680 0.14309878 0.22084989 0.97384101
-0.40724095 -0.10327749 0.06813816 1.39270451
-0.66725762 0.10961591 0.08542272 1.73204515
-0.69566507 -0.33232468 0.03655926 0.72568131
-0.65106737 -0.47259306 0.12691544 0.28685928
-0.35866447 0.63208912 -0.09779938 0.04093551
-0.73467797 -0.27735526 0.05216048 0.87144699
-0.54942045 -0.20282408 -0.04373247 1.37242819
-1.09466642 0.23159419 -0.19266981 0.12055234
-0.60866409 -0.35667336 -0.14558840 0.51945576
-0.66989779 -0.00282271 0.11993313 1.71370823
-0.24023123 0.18317774 0.24054114 0.31763760
-0.23847397 0.14242697 -0.00917680 0.58378064
-0.34772202 0.26825232 0.16214146 0.51618756
-0.96365690 -0.21036504 -0.06871353 0.42732783
-0.40509474 -0.00533660 0.28421716 0.77833259
-0.27119084 0.29979262 0.30138514 0.20207587
-0.85924848 0.12065887 -0.15188226 0.89070227
-1.01226658 -0.07186778 0.33118424 0.20611029
-0.48481450 0.50445234 0.04430754 0.20342562
0.01195069 0.04438031 0.00562007 0.18862294
-0.91984752 0.27764069 -0.12553128 0.31412360
-0.76176191 0.32030764 0.28955567 0.42422783
-0.31698716 -0.09054778 -0.01274397 0.96911198
-0.61496360 0.19562955 0.38839117 0.50021458
-0.50796336 0.49372277 0.22429860 0.12595841
-0.65869985 0.20717785 0.42648507 0.25378974
-0.10042775 0.29672284 0.00641861 0.14585130
-0.65417331 0.14401738 0.41849362 0.39600934
-0.49155772 0.11363297 0.01284946 1.63966702
-0.68197277 -0.04053363 0.03385650 1.85507139
-0.17047500 -0.05992844 0.01315302 0.40110483
-0.81634442 0.17915777 0.34166979 0.33231219
-0.19387554 0.05084113 0.14358857 0.43436328
-0.63838758 0.13200467 0.07849129 1.57176428
-0.58543390 0.03443842 0.11298057 1.72228082
-0.67353811 -0.06062420 0.42684050 0.39101188
0.07763669 -0.30109174 -0.31486780 0.05581323
-0.83928821 -0.02582210 0.22394513 0.89212780
-0.45218676 0.04300778 0.13223389 1.45827767
-0.77302154 -0.06103069 -0.00502364 1.56780801
-0.99605408 -0.29032755 -0.28039152 0.16538192
-0.40897294 0.06133874 0.15276530 1.19220329
-1.05991375 -0.37089167 0.16580386 0.18696169
-1.29466741 0.30615734 -0.45582929 -0.05000775
-0.38916378 -0.22214616 0.26222593 0.49967383
0.20204023 -0.56829441 0.17384429 0.00680124
-1.05204068 0.10669223 -0.05169304 0.35980411
-0.56755442 -0.22792157 0.19513528 0.89713517
-0.96208946 0.31040932 -0.10231258 0.30591598
-0.95067267 0.39873421 -0.01683566 0.21353731
-0.12309101 0.30533903 -0.19953643 0.13762316
-0.62124745 0.03025948 0.38157580 0.61948667
-0.49062057 0.04407316 -0.04996990 1.80607366
-0.61263926 0.32614802 0.00092634 0.82117436
-0.69874932 -0.14112679 -0.13844129 1.35255996
-0.95052400 -0.18759383 0.37460507 0.13692898
-0.65164982 0.17610292 -0.61968913 0.02297458
-0.45792217 -0.04033818 -0.12036001 1.54864145
-0.55476001 -0.12395631 -0.53096873 0.13259295
-0.36943801 0.06075439 -0.07848561 1.20917735
-0.84154634 -0.36746438 0.05597318 0.41014796
-0.19663976 0.05079162 -0.34569040 0.23592335
-0.54372082 -0.01333574 0.21601091 1.25210589
-0.44831671 -0.74645563 0.13631055 0.04926259
-0.85086985 -0.35543219 -0.04711835 0.40319877
-0.49725722 -0.41018365 0.17614410 0.32404590
-0.40916529 0.01174405 -0.21690591 0.98661573
-0.84484450 0.25648303 -0.37780567 0.25497506
-0.33388238 -0.04129979 -0.02395862 1.11783129
-1.02702193 -0.03667916 0.15339638 0.35056598
-0.93410252 0.12465897 0.02225306 0.64469883
-0.76093890 0.21366827 -0.55056419 0.04536939
-0.51332981 0.40485879 0.35998578 0.19291632
-0.50254832 -0.07542019 -0.15895064 1.37662806
-0.67573145 0.13595181 -0.20181095 1.15935613
-0.41064405 0.53329013 -0.01547081 0.24566586
-0.93609870 -0.33618619 0.19414139 0.24059092
-0.61493654 0.21920772 -0.13340856 1.18289180
-0.39234411 -0.03957479 -0.18312601 1.00000324
-0.70024962 -0.29926359 0.49733989 0.06191634
-0.62409545 0.16112852 -0.13421728 1.41149586
-0.86298196 -0.05847013 0.27529813 0.56956495
-0.73018295 -0.21763299 0.03886606 1.20255494
-0.47524435 0.41071204 0.08843762 0.40930539
-0.43900183 0.17981881 -0.28825385 0.75818307
-0.84083302 -0.27097407 -0.33303644 0.24654915
-0.40113503 0.07251252 0.01987402 1.38816614
-1.24817913 0.51386921 -0.22356800 -0.02736086
-0.08704681 -0.36231037 -0.20310029 0.10480566
-1.15071235 0.09053124 -0.27531421 0.10094813
-0.86825004 -0.34312855 0.19433877 0.26603168
-0.42213409 0.45300847 -0.17142666 0.20884934
-0.54529516 -0.32233380 -0.08375976 0.83296252
-0.72971133 0.11611249 0.25425545 0.96060188
-0.35223333 -0.21070307 0.24961698 0.44053791
-0.61102128 -0.08114922 -0.17712787 1.44153077
-0.73998395 0.43557846 0.07685269 0.40958067
-0.55634704 -0.06556171 0.61149465 0.08151044
-0.27374738 -0.18026553 -0.06840376 0.61743119
-0.65356114 0.03646799 -0.17530650 1.53997282
-0.49029587 0.36302203 -0.32840703 0.19630791
-0.88203668 -0.12078964 -0.10919889 0.79280935
-0.10038353 0.25042731 0.23608059 0.09290690
-0.66609142 -0.07157835 -0.36292635 0.66875872
-0.40456494 0.12276365 0.32149934 0.58712717
-0.65270743 -0.03544479 0.04251138 1.93776489
-0.37702561 -0.36755391 0.18401403 0.32186457
-0.60512389 -0.26465932 -0.52115144 0.16519082
-0.63411843 0.36192825 0.41867117 0.15219295
-0.51115595 0.49050142 -0.01073527 0.27907610
-0.36167411 -0.11280772 -0.12864971 1.01711502
-0.76937728 -0.51513224 0.32177306 0.14466953
-0.76040811 -0.20035969 -0.29499292 0.56109551
-0.65108986 0.44087308 0.52344471 0.02898861
-1.01521672 -0.08861200 -0.25858944 0.31086924
-0.35291556 0.07164839 -0.15914233 0.99235174
-0.58185673 -0.11935466 0.40356152 0.43816351
-0.46326012 0.16745586 -0.66672937 -0.00685079
-0.61669717 0.52080274 0.33153227 0.13605229
-1.06177240 -0.07835646 -0.30037987 0.08987696
-0.17222461 0.06106957 -0.19194889 0.25362169
-0.59146051 -0.65184138 -0.27124033 0.02465525
-0.59088907 0.21141884 -0.48532853 0.19751842
-0.69528883 0.25242143 -0.36286333 0.32155208
-0.54270429 0.01649363 0.42859508 0.42898229
-0.65753405 -0.04290015 0.21373994 1.31999543
-0.93158717 -0.05522080 -0.11393125 0.68077830
-0.63472795 0.21210161 0.13854037 1.24115452
-0.78717058 0.03417480 0.37261040 0.48228564
-0.80784142 0.03629170 -0.04829017 1.39872218
-0.61575125 -0.40766441 0.35269071 0.11896046
-0.79358798 0.25651799 -0.15534415 0.63310884
-0.75637616 0.30328081 0.24847115 0.47151801
-0.54783353 0.19028764 -0.07213820 1.45873808
-0.60209191 -0.16540610 0.22601624 0.99981733
-0.77335333 0.37128909 -0.07895854 0.47432317
-0.59487286 0.18968201 0.00596611 1.43173172
-0.67447708 -0.00750586 0.22345459 1.23030253
-0.76571306 -0.03155925 0.00257168 1.58539938
-0.38385370 -0.02496134 0.45207477 0.22587266
-0.63913464 -0.05942091 -0.04275803 1.83617423
-0.92916036 -0.25918171 -0.13266672 0.34691793
-0.31604254 -0.00828151 -0.12116105 0.82900667
-0.29336631 0.38779428 0.31384562 0.13410770
-0.81327250 -0.12381216 0.45343402 0.24109067
-0.53971508 -0.06690677 0.17958699 1.45246545
-0.34817523 -0.14286239 0.05485999 0.93425713
-0.36835998 -0.29007179 0.00308636 0.67480469
-0.87859741 -0.24589512 -0.14077502 0.56477907
-0.48072012 -0.08050566 -0.16210453 1.35236322
-0.58711136 -0.28674068 0.10720080 0.90841982
-0.31715331 -0.01980101 -0.05066225 0.97707603
-0.50663991 -0.50711735 0.13420436 0.19544172
0.17547145 -0.03066906 -0.02978126 0.38489890
-0.41409825 0.41133317 0.24374196 0.26870828
-1.13890172 0.14084971 0.64298254 -0.00544065
-0.44438974 -0.28865048 0.07045741 0.80484552
-0.92017181 0.30820092 -0.23897065 0.19559676
-0.58143909 -0.21444500 -0.13661201 1.19282367
-0.22846234 0.02586429 -0.13980062 0.50557081
-0.88630699 -0.46792537 -0.31282016 0.09968590
-0.57201019 0.24505844 -0.14008787 1.14166183
-0.20736410 -0.17937511 -0.05950293 0.39274080
-0.86989418 0.24769043 0.52437765 0.18301362
-1.04045424 -0.08654052 0.31619496 0.18179869
-0.96173638 0.14167098 0.30536805 0.23143362
-0.58044280 0.13756577 0.44022560 0.30685321
-0.11289336 -0.01549180 -0.13309446 0.35046496
-0.82999503 0.24424104 -0.34294389 0.31351583
-0.66314351 0.02567244 -0.12575063 1.66385058
-0.53004493 0.64112833 -0.03039965 0.05385686
-0.70885141 0.25383296 0.05989591 1.04520175
-0.24016606 0.04117190 -0.06210580 0.65250618
-1.04593122 -0.40493367 -0.45892467 0.03065068
-0.50516521 -0.34056237 0.31389434 0.38150562
-0.59243836 -0.06104673 -0.21096377 1.29229652
-0.44443531 -0.20112445 -0.24634450 0.72960599
-0.30291252 0.08865529 -0.05873236 0.87082704
-0.43964175 0.00223297 0.09575329 1.47562164
-0.80421198 0.51759965 -0.14490499 0.17009506
-0.21099592 -0.04721721 0.20177428 0.34185819
-0.41644413 0.28671294 -0.21015593 0.43235113
-0.33109115 0.46160996 -0.06467324 0.18821327
-0.59132348 -0.13086166 -0.08660906 1.62240250
-0.17214430 -0.25105863 -0.23552971 0.11155533
-0.19727477 0.15613711 0.53009256 -0.02724099
-0.71260966 0.03157028 -0.16516924 1.49888767
-0.56417471 -0.44352417 0.17123864 0.31936086
-0.51913148 -0.01438867 -0.09759108 1.74722526
-0.82368850 0.18192823 -0.29277250 0.57752199
-0.47202602 0.51861285 0.37138037 0.09966189
-0.97628199 -0.13418452 0.10536269 0.55301249
-0.61757048 -0.34985143 0.09632899 0.61863469
-0.60250422 0.47858135 -0.06330718 0.23810524
-0.30799915 -0.31677210 -0.25700232 0.27065546
-0.41958451 0.27093270 -0.23934818 0.52980408
-0.59398065 -0.34539479 -0.04530496 0.77729773
-0.39076930 -0.10873962 -0.06225868 1.15346286
-0.88244885 -0.16208960 0.43952773 0.19336380
-0.58176878 -0.25057694 -0.07869299 1.16204864
-0.99935691 -0.25353992 0.34008493 0.15564366
