x y z s_norm
-0.61996159 -0.01507856 0.74905977 0.08133244
-0.86930697 0.05724248 0.15412694 0.48652979
-0.60039300 0.02754514 -0.26120222 0.58721848
-0.57337845 0.12784975 0.08190015 0.82551425
-0.45744977 0.35315198 0.23424164 0.23454772
-0.58217635 -0.29293959 -0.15000132 0.45334708
-0.65490779 0.06308646 -0.11958319 0.83205092
-0.83393330 -0.29704967 -0.41279444 0.10279279
-0.65873768 -0.36741636 -0.25013142 0.26188192
-0.69847547 -0.33397933 0.09493805 0.36257166
-0.41494423 -0.13735675 -0.10925683 0.61473625
-0.46564256 -0.17849877 -0.19568348 0.50723932
-0.30087538 0.22104693 0.15038750 0.30157987
-0.36858884 -0.49431968 0.33845889 0.11362152
-0.50198447 0.25269535 0.09679044 0.53029731
-0.58776879 -0.06882730 0.09178609 0.89868500
-0.67793698 0.21696903 -0.39661416 0.21513440
-0.73539397 0.51120581 -0.15652012 0.12163240
-0.65967093 -0.22064523 0.08396142 0.62231620
-0.78406622 -0.04640273 0.21221663 0.52945416
-0.77469085 0.19715278 0.20555733 0.46188541
-0.33626098 0.03513525 0.81031477 0.07165228
-0.33636658 0.08121941 -0.21898110 0.38725350
-0.62426478 0.35658174 0.42738365 0.14601529
-0.23041772 0.19629808 -0.31391505 0.12351066
-0.47820955 -0.31035059 -0.37186780 0.20079696
-0.54021033 0.13079986 0.22584427 0.60280124
-0.47571594 0.13289650 -0.24616315 0.53314203
-0.62624417 -0.37677920 -0.50084228 0.11088241
-0.41483932 -0.18828110 0.21812463 0.42138815
-0.32291311 -0.15482933 0.14757777 0.42272248
-0.76528918 -0.46146972 0.03082735 0.17120491
-0.71771847 -0.11002225 0.49383578 0.14860517
-0.98146425 0.09571778 -0.24870181 0.21092055
-0.37293465 0.07460781 0.09483609 0.62922860
-0.83622240 -0.19139698 0.23181263 0.32044742
-0.15730057 0.12007695 -0.22435518 0.14899512
-0.51526537 0.60686801 0.02560570 0.10173836
-0.23453979 -0.18508234 -0.01052151 0.30526585
-0.44510870 0.09933208 -0.19159717 0.56981363
-0.80237936 0.24707110 0.29788770 0.26232085
-0.22196411 0.45098262 0.03365486 0.13481885
-0.67779981 0.33774773 0.17826732 0.34638279
-0.84561381 -0.25840892 0.12298255 0.35278521
-0.64431867 -0.00660749 0.26813334 0.56693932
-0.41024071 0.33246831 -0.48288403 0.12898341
-0.53665052 0.17367213 -0.38164646 0.26832080
-0.76372391 -0.21012129 0.00542454 0.59912774
-0.19303651 0.50564735 -0.20357189 0.11347717
-0.46836069 0.13969946 0.09690644 0.71750805
-0.50025509 0.07593563 0.42189253 0.22593708
-0.32438337 -0.26503847 0.19893027 0.23445241
-0.37690666 0.07874182 0.28285609 0.35604820
-0.55298149 0.05011693 0.03031014 0.97500715
-1.10456102 -0.02009960 -0.16706264 0.15422514
-0.89661199 0.35850457 0.12605188 0.23469497
-0.60745777 -0.14120084 0.07404240 0.83182293
-0.35214098 -0.20674146 -0.00120709 0.44835948
-0.38298338 -0.48400028 -0.01439244 0.12530242
-0.70732284 -0.03345746 -0.12540714 0.82771072
-0.56559385 0.48090681 -0.08098062 0.18533686
-0.52707225 0.49868660 -0.13750389 0.12498453
-0.14633116 0.00133075 0.44547406 0.09025894
-0.41244972 0.07677709 -0.01640767 0.70972560
-0.75601036 0.01894789 0.22434036 0.55579995
-0.60327786 -0.07915570 -0.06269563 0.92783898
-0.35188085 0.30629036 -0.16678763 0.24510203
-0.76714696 0.09483973 0.38188302 0.25363833
-0.31350242 -0.31296305 -0.06601899 0.24626782
-0.83265089 -0.06687813 0.40110250 0.19472639
-0.95565016 -0.40471632 -0.20713854 0.09588392
-0.52817235 0.15518871 0.10936211 0.72011673
-0.30607865 -0.44077140 0.29708413 0.08288316
-0.67802383 0.18287358 -0.33085636 0.34129741
-0.59876083 0.05906769 0.28893776 0.51955282
-0.99631366 0.00768814 -0.27130882 0.21738432
-0.47362599 0.19430413 0.32179256 0.34771129
-0.73375736 0.23180662 0.34022540 0.26795111
-1.01081174 0.15308623 0.23962781 0.18302548
-0.66468160 -0.30269339 0.23573894 0.33882323
-0.89987721 -0.04458786 -0.01003101 0.50568639
-0.42111549 -0.15665789 -0.17114592 0.52116491
-0.57527113 0.25159762 0.57186250 0.09189208
-0.97687030 0.07883550 -0.27163376 0.18574501
-0.34529719 -0.23463614 -0.16866205 0.34770553
-0.74731771 -0.01904973 0.08079940 0.80327619
-0.47907465 -0.00144189 -0.33247276 0.41794513
-0.41805346 -0.01323967 0.29043370 0.42950854
-0.77693469 -0.40056868 -0.00850650 0.23595201
-0.27601183 0.04023553 -0.04991745 0.46312606
-0.81758675 0.43944162 -0.25740065 0.08099728
-0.78134856 0.14250855 -0.46400517 0.19387897
-0.28135233 0.15604828 0.22480777 0.24926740
-0.46047075 -0.04028088 -0.26578718 0.50729340
-0.63501886 -0.24380908 0.12153883 0.57024556
-0.39830504 0.36920216 0.09294191 0.27939897
-0.36885616 -0.07428618 -0.11956928 0.56547431
-0.48158203 -0.09661822 0.06729645 0.76759589
-0.86529805 -0.22040692 0.15885233 0.33514019
-0.37832748 -0.24641404 0.16765358 0.35251129
-0.73318392 0.00412629 0.35423610 0.30474020
-0.39812819 0.19896800 0.47719759 0.12966447
-0.77596984 -0.24646874 -0.18053057 0.37239286
-0.66362526 -0.58863765 -0.05185706 0.11825298
-0.73614268 0.19593994 0.08810484 0.60490454
-0.75017416 0.14749021 0.18081576 0.59282520
-0.79213645 -0.12325606 -0.55634080 0.09769055
-0.87266499 -0.18561739 0.01854154 0.44635096
-0.83634567 -0.12836300 -0.30633267 0.28953781
-0.55722153 0.10642865 0.10059134 0.80695574
-0.59690972 -0.38526825 -0.15498842 0.27756798
-0.70182667 -0.10082383 0.01874530 0.86779519
-0.24361466 0.20302405 -0.24687944 0.20869362
-0.43039928 0.16007559 -0.20151687 0.48049302
-0.38778352 -0.04009416 -0.35248837 0.25683920
-0.48619932 0.05424046 -0.05691941 0.87749723
-0.60936327 -0.17977137 0.15253263 0.66075173
-0.61086266 0.04161221 0.08928548 0.94653816
-0.88864640 -0.22357076 -0.55248611 0.07528734
-0.45881444 -0.30305251 0.03314243 0.39453661
-0.50725294 0.15058821 -0.30100423 0.40982472
-0.61629040 0.41757011 0.42857867 0.10368572
-0.35316923 0.08437328 -0.25127660 0.40065302
-0.42034459 -0.03950531 0.14013207 0.66445923
-0.75821086 -0.04323328 0.04103684 0.80307025
-0.53843048 0.12343068 -0.14479875 0.74402523
-0.93582111 0.40619626 0.62231354 0.04831912
-0.48814482 -0.33099802 -0.19329878 0.29507653
-0.47272061 0.33527890 -0.30322266 0.20513552
-0.63108321 0.04898302 0.21614461 0.66376377
-0.68590027 -0.39095367 0.15529939 0.25584898
-0.31880101 -0.02064787 0.10131002 0.54253675
-0.71862281 -0.21144320 0.25660642 0.41170424
-0.50312604 0.12259215 0.37552879 0.30090910
-0.86371058 -0.13800657 0.03948334 0.53319872
-0.74107831 0.19578413 -0.04684981 0.61392545
-0.84813320 0.01644292 0.04258469 0.66165341
-0.36632948 0.09828523 0.11528660 0.54478628
-0.51992708 -0.04705563 -0.17905478 0.77022654
-0.52779041 -0.08328119 0.42245566 0.28774694
-0.26445443 0.15820978 0.09461673 0.30346051
-0.62198976 -0.31528093 -0.05404306 0.48676271
-0.57464999 0.05736412 0.11738409 0.86947993
-0.36966745 -0.17303852 -0.17076890 0.41807887
-0.23728583 0.19274540 -0.09769274 0.28209014
-0.62680279 -0.02567849 0.00789353 0.97466211
-0.48182923 0.63374819 0.04743914 0.09464348
-0.43435046 -0.42161918 -0.12122500 0.18997435
-0.29279625 0.10057885 -1.09727865 0.05931080
-0.43149420 0.47954110 -0.49897690 0.09512736
-0.22015308 -0.69298891 0.23449974 0.06659458
-0.60216216 -0.58749280 0.11153446 0.09731656
-0.31229006 0.09097175 0.14620691 0.43863947
-0.70291903 -0.46534744 0.17296601 0.14066809
-0.16256152 0.28239521 -0.49696896 0.05300816
-0.97872360 -0.21149194 -0.39824386 0.10053389
-0.58895252 0.09835395 -0.35756332 0.37230267
-0.40571789 0.15027599 -0.13703978 0.55470050
-0.64313050 -0.48745029 -0.08306554 0.18791050
-0.59815376 0.04218690 0.09471923 0.92323161
-0.53893956 -0.06608592 0.07154874 0.89118928
-0.34949200 -0.02387452 0.07939872 0.61584550
-0.64654277 -0.16168973 0.13071992 0.69289329
-0.73880649 0.09653673 0.00706384 0.81156016
-0.67598367 -0.08203571 -0.12703025 0.80145528
-1.01145029 0.09572377 0.05788671 0.27524884
-0.38758244 -0.13286423 0.47384591 0.13107232
-0.69493399 -0.21877741 -0.24842123 0.42923091
-1.03348060 0.38315697 0.34276685 0.10401298
-0.44981371 -0.22402220 0.45281692 0.16851786
-0.68792979 -0.06725646 0.35931477 0.35116713
-0.43527235 0.55027578 0.06218057 0.10646370
-0.69925770 -0.15295122 -0.46174904 0.23123326
-0.66964894 0.28614833 0.14970854 0.41935405
-0.59492300 -0.24873361 0.05671825 0.62436674
-0.34679657 0.10767981 0.04168379 0.56040522
-0.79923941 0.21679545 -0.78297620 0.05752984
-0.50428857 0.64258050 -0.37709335 0.06806074
-0.66034236 -0.00197775 -0.11564570 0.86992374
-0.34090644 0.11811275 0.03807509 0.54156567
-0.40068186 0.00418768 0.79496612 0.06546527
-0.56216327 0.04882052 -0.42761701 0.30710385
-0.73586258 0.28684442 -0.33386421 0.23820212
-1.13938929 0.00807887 0.34268613 0.09728656
-0.58940469 -0.08403115 -0.46462198 0.21480923
-0.48693647 0.16531878 -0.44543312 0.22090592
-0.31636689 0.19142388 0.28307899 0.22121153
-0.45411873 0.16342068 0.13018022 0.60502262
-0.38288192 -0.45468944 -0.37526486 0.05512722
-0.78400198 -0.03245504 0.09703423 0.72257997
-0.51882959 0.27927645 0.28712382 0.30801578
-0.81809628 0.05964403 -0.21195789 0.46335173
-0.64706176 0.08044784 -0.85217802 0.08525299
0.00281101 0.14160217 -0.14892582 0.09852716
-0.11815756 -0.08685779 0.03312985 0.18542656
-0.72177895 0.41299796 -0.02624618 0.25951931
-0.56262897 0.30094554 0.14628486 0.45523800
-0.61358702 0.27759774 0.63462081 0.05702655
-0.52064739 0.02919002 0.04265677 0.94231041
-0.27239262 -0.14979943 -0.06957939 0.38073687
-0.98436074 -0.29596697 -0.12945000 0.18287298
-0.61398425 0.44227083 0.13399820 0.22728769
-0.82801963 -0.18199512 0.34368717 0.24489565
-0.31834741 0.00703748 -0.11063162 0.48829456
-0.31876679 -0.24833178 0.09800760 0.35941239
-0.03183525 0.05133892 -0.19390237 0.11695665
-0.49740782 -0.11750218 -0.34852896 0.33293440
-0.42474099 0.27945860 -0.07772667 0.44605152
-0.69430892 -0.24039135 -0.03748390 0.58215069
-0.74059210 -0.25275817 0.47304221 0.13525279
-0.48337680 0.14309878 0.22084989 0.51810924
-0.40724095 -0.10327749 0.06813816 0.71689867
-0.66725762 0.10961591 0.08542272 0.87794716
-0.69566507 -0.33232468 0.03655926 0.40033453
-0.65106737 -0.47259306 0.12691544 0.19207293
-0.35866447 0.63208912 -0.09779938 0.07535938
-0.73467797 -0.27735526 0.05216048 0.46951382
-0.54942045 -0.20282408 -0.04373247 0.70727569
-1.09466642 0.23159419 -0.19266981 0.11314492
-0.60866409 -0.35667336 -0.14558840 0.30246145
-0.66989779 -0.00282271 0.11993313 0.86924460
-0.24023123 0.18317774 0.24054114 0.20668009
-0.23847397 0.14242697 -0.00917680 0.33298955
-0.34772202 0.26825232 0.16214146 0.30091039
-0.96365690 -0.21036504 -0.06871353 0.25873823
-0.40509474 -0.00533660 0.28421716 0.42532243
-0.27119084 0.29979262 0.30138514 0.15183537
-0.85924848 0.12065887 -0.15188226 0.47865223
-1.01226658 -0.07186778 0.33118424 0.15375007
-0.48481450 0.50445234 0.04430754 0.15247595
0.01195069 0.04438031 0.00562007 0.14545071
-0.91984752 0.27764069 -0.12553128 0.20501237
-0.76176191 0.32030764 0.28955567 0.25726700
-0.31698716 -0.09054778 -0.01274397 0.51586488
-0.61496360 0.19562955 0.38839117 0.29332973
-0.50796336 0.49372277 0.22429860 0.11571060
-0.65869985 0.20717785 0.42648507 0.17637838
-0.10042775 0.29672284 0.00641861 0.12515161
-0.65417331 0.14401738 0.41849362 0.24387472
-0.49155772 0.11363297 0.01284946 0.83410520
-0.68197277 -0.04053363 0.03385650 0.93633448
-0.17047500 -0.05992844 0.01315302 0.24629300
-0.81634442 0.17915777 0.34166979 0.21364453
-0.19387554 0.05084113 0.14358857 0.26207721
-0.63838758 0.13200467 0.07849129 0.80187908
-0.58543390 0.03443842 0.11298057 0.87331309
-0.67353811 -0.06062420 0.42684050 0.24150296
0.07763669 -0.30109174 -0.31486780 0.08242023
-0.83928821 -0.02582210 0.22394513 0.47932877
-0.45218676 0.04300778 0.13223389 0.74801919
-0.77302154 -0.06103069 -0.00502364 0.80000146
-0.99605408 -0.29032755 -0.28039152 0.13442070
-0.40897294 0.06133874 0.15276530 0.62174232
-1.05991375 -0.37089167 0.16580386 0.14466229
-1.29466741 0.30615734 -0.45582929 0.03219840
-0.38916378 -0.22214616 0.26222593 0.29307310
0.20204023 -0.56829441 0.17384429 0.05915951
-1.05204068 0.10669223 -0.05169304 0.22669199
-0.56755442 -0.22792157 0.19513528 0.48170523
-0.96208946 0.31040932 -0.10231258 0.20111710
-0.95067267 0.39873421 -0.01683566 0.15727488
-0.12309101 0.30533903 -0.19953643 0.12124660
-0.62124745 0.03025948 0.38157580 0.34993536
-0.49062057 0.04407316 -0.04996990 0.91308053
-0.61263926 0.32614802 0.00092634 0.44565481
-0.69874932 -0.14112679 -0.13844129 0.69784637
-0.95052400 -0.18759383 0.37460507 0.12091715
-0.65164982 0.17610292 -0.61968913 0.06683526
-0.45792217 -0.04033818 -0.12036001 0.79090516
-0.55476001 -0.12395631 -0.53096873 0.11885930
-0.36943801 0.06075439 -0.07848561 0.62979808
-0.84154634 -0.36746438 0.05597318 0.25058480
-0.19663976 0.05079162 -0.34569040 0.16789913
-0.54372082 -0.01333574 0.21601091 0.65017163
-0.44831671 -0.74645563 0.13631055 0.07931135
-0.85086985 -0.35543219 -0.04711835 0.24728677
-0.49725722 -0.41018365 0.17614410 0.20972142
-0.40916529 0.01174405 -0.21690591 0.52417202
-0.84484450 0.25648303 -0.37780567 0.17694092
-0.33388238 -0.04129979 -0.02395862 0.58644593
-1.02702193 -0.03667916 0.15339638 0.22230765
-0.93410252 0.12465897 0.02225306 0.36190086
-0.76093890 0.21366827 -0.55056419 0.07746366
-0.51332981 0.40485879 0.35998578 0.14748831
-0.50254832 -0.07542019 -0.15895064 0.70926891
-0.67573145 0.13595181 -0.20181095 0.60615331
-0.41064405 0.53329013 -0.01547081 0.17252285
-0.93609870 -0.33618619 0.19414139 0.17011432
-0.61493654 0.21920772 -0.13340856 0.61732316
-0.39234411 -0.03957479 -0.18312601 0.53052563
-0.70024962 -0.29926359 0.49733989 0.08531672
-0.62409545 0.16112852 -0.13421728 0.72581690
-0.86298196 -0.05847013 0.27529813 0.32624289
-0.73018295 -0.21763299 0.03886606 0.62665513
-0.47524435 0.41071204 0.08843762 0.25018492
-0.43900183 0.17981881 -0.28825385 0.41575962
-0.84083302 -0.27097407 -0.33303644 0.17294205
-0.40113503 0.07251252 0.01987402 0.71474479
-1.24817913 0.51386921 -0.22356800 0.04294644
-0.08704681 -0.36231037 -0.20310029 0.10567166
-1.15071235 0.09053124 -0.27531421 0.10384091
-0.86825004 -0.34312855 0.19433877 0.18218831
-0.42213409 0.45300847 -0.17142666 0.15505001
-0.54529516 -0.32233380 -0.08375976 0.45124938
-0.72971133 0.11611249 0.25425545 0.51182605
-0.35223333 -0.21070307 0.24961698 0.26500764
-0.61102128 -0.08114922 -0.17712787 0.74007124
-0.73998395 0.43557846 0.07685269 0.25031557
-0.55634704 -0.06556171 0.61149465 0.09461593
-0.27374738 -0.18026553 -0.06840376 0.34895985
-0.65356114 0.03646799 -0.17530650 0.78679109
-0.49029587 0.36302203 -0.32840703 0.14909794
-0.88203668 -0.12078964 -0.10919889 0.43219299
-0.10038353 0.25042731 0.23608059 0.10002461
-0.66609142 -0.07157835 -0.36292635 0.37331950
-0.40456494 0.12276365 0.32149934 0.33457779
-0.65270743 -0.03544479 0.04251138 0.97558019
-0.37702561 -0.36755391 0.18401403 0.20868617
-0.60512389 -0.26465932 -0.52115144 0.13433000
-0.63411843 0.36192825 0.41867117 0.12816131
-0.51115595 0.49050142 -0.01073527 0.18837909
-0.36167411 -0.11280772 -0.12864971 0.53864675
-0.76937728 -0.51513224 0.32177306 0.12459076
-0.76040811 -0.20035969 -0.29499292 0.32222336
-0.65108986 0.44087308 0.52344471 0.06968947
-1.01521672 -0.08861200 -0.25858944 0.20346787
-0.35291556 0.07164839 -0.15914233 0.52689429
-0.58185673 -0.11935466 0.40356152 0.26388077
-0.46326012 0.16745586 -0.66672937 0.05268036
-0.61669717 0.52080274 0.33153227 0.12050108
-1.06177240 -0.07835646 -0.30037987 0.09858662
-0.17222461 0.06106957 -0.19194889 0.17629862
-0.59146051 -0.65184138 -0.27124033 0.06763289
-0.59088907 0.21141884 -0.48532853 0.14967244
-0.69528883 0.25242143 -0.36286333 0.20853787
-0.54270429 0.01649363 0.42859508 0.25952343
-0.65753405 -0.04290015 0.21373994 0.68239150
-0.93158717 -0.05522080 -0.11393125 0.37902390
-0.63472795 0.21210161 0.13854037 0.64497420
-0.78717058 0.03417480 0.37261040 0.28482080
-0.80784142 0.03629170 -0.04829017 0.71975461
-0.61575125 -0.40766441 0.35269071 0.11238942
-0.79358798 0.25651799 -0.15534415 0.35640034
-0.75637616 0.30328081 0.24847115 0.27971056
-0.54783353 0.19028764 -0.07213820 0.74823770
-0.60209191 -0.16540610 0.22601624 0.53043740
-0.77335333 0.37128909 -0.07895854 0.28104187
-0.59487286 0.18968201 0.00596611 0.73542069
-0.67447708 -0.00750586 0.22345459 0.63982393
-0.76571306 -0.03155925 0.00257168 0.80835019
-0.38385370 -0.02496134 0.45207477 0.16312914
-0.63913464 -0.05942091 -0.04275803 0.92736603
-0.92916036 -0.25918171 -0.13266672 0.22057631
-0.31604254 -0.00828151 -0.12116105 0.44937196
-0.29336631 0.38779428 0.31384562 0.11957819
-0.81327250 -0.12381216 0.45343402 0.17035150
-0.53971508 -0.06690677 0.17958699 0.74526076
-0.34817523 -0.14286239 0.05485999 0.49932303
-0.36835998 -0.29007179 0.00308636 0.37618887
-0.87859741 -0.24589512 -0.14077502 0.32397155
-0.48072012 -0.08050566 -0.16210453 0.69775300
-0.58711136 -0.28674068 0.10720080 0.48706084
-0.31715331 -0.01980101 -0.05066225 0.51964456
-0.50663991 -0.50711735 0.13420436 0.14868685
0.17547145 -0.03066906 -0.02978126 0.23860179
-0.41409825 0.41133317 0.24374196 0.18345860
-1.13890172 0.14084971 0.64298254 0.05334961
-0.44438974 -0.28865048 0.07045741 0.43790526
-0.92017181 0.30820092 -0.23897065 0.14876043
-0.58143909 -0.21444500 -0.13661201 0.62203674
-0.22846234 0.02586429 -0.13980062 0.29587176
-0.88630699 -0.46792537 -0.31282016 0.10324187
-0.57201019 0.24505844 -0.14008787 0.59775572
-0.20736410 -0.17937511 -0.05950293 0.24232350
-0.86989418 0.24769043 0.52437765 0.14278857
-1.04045424 -0.08654052 0.31619496 0.14221197
-0.96173638 0.14167098 0.30536805 0.16576833
-0.58044280 0.13756577 0.44022560 0.20156190
-0.11289336 -0.01549180 -0.13309446 0.22225970
-0.82999503 0.24424104 -0.34294389 0.20472392
-0.66314351 0.02567244 -0.12575063 0.84558254
-0.53004493 0.64112833 -0.03039965 0.08149175
-0.70885141 0.25383296 0.05989591 0.55197650
-0.24016606 0.04117190 -0.06210580 0.36560617
-1.04593122 -0.40493367 -0.45892467 0.07047827
-0.50516521 -0.34056237 0.31389434 0.23699136
-0.59243836 -0.06104673 -0.21096377 0.66924580
-0.44443531 -0.20112445 -0.24634450 0.40219716
-0.30291252 0.08865529 -0.05873236 0.46921959
-0.43964175 0.00223297 0.09575329 0.75625051
-0.80421198 0.51759965 -0.14490499 0.13665752
-0.21099592 -0.04721721 0.20177428 0.21817499
-0.41644413 0.28671294 -0.21015593 0.26112225
-0.33109115 0.46160996 -0.06467324 0.14525628
-0.59132348 -0.13086166 -0.08660906 0.82591159
-0.17214430 -0.25105863 -0.23552971 0.10887501
-0.19727477 0.15613711 0.53009256 0.04300333
-0.71260966 0.03157028 -0.16516924 0.76729239
-0.56417471 -0.44352417 0.17123864 0.20749794
-0.51913148 -0.01438867 -0.09759108 0.88515152
-0.82368850 0.18192823 -0.29277250 0.33001924
-0.47202602 0.51861285 0.37138037 0.10323047
-0.97628199 -0.13418452 0.10536269 0.31838722
-0.61757048 -0.34985143 0.09632899 0.34953102
-0.60250422 0.47858135 -0.06330718 0.16893463
-0.30799915 -0.31677210 -0.25700232 0.18438272
-0.41958451 0.27093270 -0.23934818 0.30737269
-0.59398065 -0.34539479 -0.04530496 0.42483129
-0.39076930 -0.10873962 -0.06225868 0.60335640
-0.88244885 -0.16208960 0.43952773 0.14770069
-0.58176878 -0.25057694 -0.07869299 0.60743115
-0.99935691 -0.25353992 0.34008493 0.12979899
-0.63562061 0.47268254 -0.02383696 0.19345156
-0.60899467 0.16022354 -0.66814690 0.08433369
-0.54876517 -0.01224662 0.37150972 0.33483916
-0.35883015 -0.28342292 0.31053465 0.18445160
-0.66557863 -0.22611331 0.04927581 0.62222226
-0.65069234 0.38461633 0.08515551 0.29646586
-0.54858527 0.22516177 0.27321790 0.37805588
-0.40409873 0.35486587 0.15217060 0.24567628
-0.55808713 0.30979302 -0.02272404 0.46012331
-0.59168837 0.43039423 0.40548103 0.08274341
-0.60204395 -0.11338789 0.36579338 0.37276970
-0.39989541 0.07889531 -0.08046818 0.65818103
-0.51707586 -0.00542711 -0.16608454 0.77428965
-0.56773942 0.06635601 -0.09384877 0.86544096
-0.37404358 0.32220810 0.24247442 0.24174583
-0.66906210 0.18895538 0.01949035 0.73440573
-0.90893649 0.16818234 0.03653291 0.38226824
0.04838700 0.36431772 0.17778754 0.06831468
-0.53770737 0.04093056 -0.25092235 0.60870620
-1.03474681 -0.21813978 -0.01192925 0.13187558
-1.12638482 -0.13608045 -0.06190326 0.11856969
-0.65385664 -0.16543090 -0.08537845 0.74777840
-0.16902654 0.16553632 -0.14007519 0.19314785
-0.61708695 -0.00707833 -0.19198886 0.79966023
-0.79228255 0.25263101 -0.10494609 0.42337662
-0.87367410 -0.01078509 0.02950244 0.57906198
-1.09317606 -0.01018659 0.21699498 0.17471740
-0.48719265 0.55744878 0.31277737 0.09701663
-0.23776649 0.70002148 0.18953907 0.04713583
-0.55923245 0.24343507 -0.13980911 0.51697803
