x y z s_moving_average
-0.93609870 -0.33618619 0.19414139 0.38285080
-0.61493654 0.21920772 -0.13340856 0.27310682
-0.39234411 -0.03957479 -0.18312601 0.38968982
-0.70024962 -0.29926359 0.49733989 0.42258722
-0.62409545 0.16112852 -0.13421728 0.42455353
-0.86298196 -0.05847013 0.27529813 0.36548375
-0.73018295 -0.21763299 0.03886606 0.43511042
-0.47524435 0.41071204 0.08843762 0.31861575
-0.43900183 0.17981881 -0.28825385 0.40047587
-0.84083302 -0.27097407 -0.33303644 0.27748429
-0.40113503 0.07251252 0.01987402 0.24703432
-1.24817913 0.51386921 -0.22356800 0.18131082
-0.08704681 -0.36231037 -0.20310029 0.18325907
-1.15071235 0.09053124 -0.27531421 0.06532740
-0.86825004 -0.34312855 0.19433877 0.15135973
-0.42213409 0.45300847 -0.17142666 0.23693935
-0.54529516 -0.32233380 -0.08375976 0.27089833
-0.72971133 0.11611249 0.25425545 0.38844824
-0.35223333 -0.21070307 0.24961698 0.40852138
-0.61102128 -0.08114922 -0.17712787 0.33337617
-0.73998395 0.43557846 0.07685269 0.29905910
-0.55634704 -0.06556171 0.61149465 0.40900259
-0.27374738 -0.18026553 -0.06840376 0.28448030
-0.65356114 0.03646799 -0.17530650 0.32280317
-0.49029587 0.36302203 -0.32840703 0.32394282
-0.88203668 -0.12078964 -0.10919889 0.32907557
-0.10038353 0.25042731 0.23608059 0.23379101
-0.66609142 -0.07157835 -0.36292635 0.40793670
-0.40456494 0.12276365 0.32149934 0.36084222
-0.65270743 -0.03544479 0.04251138 0.36807062
-0.37702561 -0.36755391 0.18401403 0.31641404
-0.60512389 -0.26465932 -0.52115144 0.28560893
-0.63411843 0.36192825 0.41867117 0.19354395
-0.51115595 0.49050142 -0.01073527 0.17582444
-0.36167411 -0.11280772 -0.12864971 0.21541491
-0.76937728 -0.51513224 0.32177306 0.20309448
-0.76040811 -0.20035969 -0.29499292 0.20627379
-0.65108986 0.44087308 0.52344471 0.20379746
-1.01521672 -0.08861200 -0.25858944 0.23314686
-0.35291556 0.07164839 -0.15914233 0.17635223
-0.58185673 -0.11935466 0.40356152 0.18705860
-0.46326012 0.16745586 -0.66672937 0.16495937
-0.61669717 0.52080274 0.33153227 0.09108637
-1.06177240 -0.07835646 -0.30037987 0.04973554
-0.17222461 0.06106957 -0.19194889 0.07017246
-0.59146051 -0.65184138 -0.27124033 0.08872244
-0.59088907 0.21141884 -0.48532853 0.12263297
-0.69528883 0.25242143 -0.36286333 0.22927035
-0.54270429 0.01649363 0.42859508 0.29488265
-0.65753405 -0.04290015 0.21373994 0.39924626
-0.93158717 -0.05522080 -0.11393125 0.41531962
-0.63472795 0.21210161 0.13854037 0.51229361
-0.78717058 0.03417480 0.37261040 0.39219011
-0.80784142 0.03629170 -0.04829017 0.38742316
-0.61575125 -0.40766441 0.35269071 0.31045951
-0.79358798 0.25651799 -0.15534415 0.40810476
-0.75637616 0.30328081 0.24847115 0.36821427
-0.54783353 0.19028764 -0.07213820 0.40375054
-0.60209191 -0.16540610 0.22601624 0.48361283
-0.77335333 0.37128909 -0.07895854 0.55949128
-0.59487286 0.18968201 0.00596611 0.57215741
-0.67447708 -0.00750586 0.22345459 0.49476295
-0.76571306 -0.03155925 0.00257168 0.63094805
-0.38385370 -0.02496134 0.45207477 0.52246667
-0.63913464 -0.05942091 -0.04275803 0.48233709
-0.92916036 -0.25918171 -0.13266672 0.33720792
-0.31604254 -0.00828151 -0.12116105 0.33872972
-0.29336631 0.38779428 0.31384562 0.30035884
-0.81327250 -0.12381216 0.45343402 0.35909276
-0.53971508 -0.06690677 0.17958699 0.34367256
-0.34817523 -0.14286239 0.05485999 0.38673970
-0.36835998 -0.29007179 0.00308636 0.49786696
-0.87859741 -0.24589512 -0.14077502 0.44346239
-0.48072012 -0.08050566 -0.16210453 0.44774428
-0.58711136 -0.28674068 0.10720080 0.39980799
-0.31715331 -0.01980101 -0.05066225 0.38181997
-0.50663991 -0.50711735 0.13420436 0.27345447
0.17547145 -0.03066906 -0.02978126 0.18206843
-0.41409825 0.41133317 0.24374196 0.16484538
-1.13890172 0.14084971 0.64298254 0.16486088
-0.44438974 -0.28865048 0.07045741 0.24565336
-0.92017181 0.30820092 -0.23897065 0.26933961
-0.58143909 -0.21444500 -0.13661201 0.27985227
-0.22846234 0.02586429 -0.13980062 0.31353390
-0.88630699 -0.46792537 -0.31282016 0.33324830
-0.57201019 0.24505844 -0.14008787 0.23226730
-0.20736410 -0.17937511 -0.05950293 0.19989008
-0.86989418 0.24769043 0.52437765 0.21306486
-1.04045424 -0.08654052 0.31619496 0.12958399
-0.96173638 0.14167098 0.30536805 0.12535641
-0.58044280 0.13756577 0.44022560 0.13840663
-0.11289336 -0.01549180 -0.13309446 0.28661182
-0.82999503 0.24424104 -0.34294389 0.26885414
-0.66314351 0.02567244 -0.12575063 0.34268900
-0.53004493 0.64112833 -0.03039965 0.37289312
-0.70885141 0.25383296 0.05989591 0.34460661
-0.24016606 0.04117190 -0.06210580 0.21637211
-1.04593122 -0.40493367 -0.45892467 0.34021607
-0.50516521 -0.34056237 0.31389434 0.30865650
-0.59243836 -0.06104673 -0.21096377 0.33048859
-0.44443531 -0.20112445 -0.24634450 0.47498568
-0.30291252 0.08865529 -0.05873236 0.45384463
-0.43964175 0.00223297 0.09575329 0.35880079
-0.80421198 0.51759965 -0.14490499 0.32907531
-0.21099592 -0.04721721 0.20177428 0.26081393
-0.41644413 0.28671294 -0.21015593 0.27549201
-0.33109115 0.46160996 -0.06467324 0.26963804
-0.59132348 -0.13086166 -0.08660906 0.23272812
-0.17214430 -0.25105863 -0.23552971 0.33938178
-0.19727477 0.15613711 0.53009256 0.35249654
-0.71260966 0.03157028 -0.16516924 0.36497881
-0.56417471 -0.44352417 0.17123864 0.41157548
-0.51913148 -0.01438867 -0.09759108 0.42426577
-0.82368850 0.18192823 -0.29277250 0.32967825
-0.47202602 0.51861285 0.37138037 0.35960563
-0.97628199 -0.13418452 0.10536269 0.20869363
-0.61757048 -0.34985143 0.09632899 0.17800698
-0.60250422 0.47858135 -0.06330718 0.22102120
-0.30799915 -0.31677210 -0.25700232 0.24344972
-0.41958451 0.27093270 -0.23934818 0.29693254
-0.59398065 -0.34539479 -0.04530496 0.29245839
-0.39076930 -0.10873962 -0.06225868 0.38159771
-0.88244885 -0.16208960 0.43952773 0.34418167
-0.58176878 -0.25057694 -0.07869299 0.29542831
-0.99935691 -0.25353992 0.34008493 0.18606653
-0.63562061 0.47268254 -0.02383696 0.22549794
-0.60899467 0.16022354 -0.66814690 0.13637313
-0.54876517 -0.01224662 0.37150972 0.24013022
-0.35883015 -0.28342292 0.31053465 0.26183607
-0.66557863 -0.22611331 0.04927581 0.32372543
-0.65069234 0.38461633 0.08515551 0.30493818
-0.54858527 0.22516177 0.27321790 0.36302417
-0.40409873 0.35486587 0.15217060 0.24935213
-0.55808713 0.30979302 -0.02272404 0.26542989
-0.59168837 0.43039423 0.40548103 0.32445426
-0.60204395 -0.11338789 0.36579338 0.43583686
-0.39989541 0.07889531 -0.08046818 0.52124018
-0.51707586 -0.00542711 -0.16608454 0.55474312
-0.56773942 0.06635601 -0.09384877 0.63094241
-0.37404358 0.32220810 0.24247442 0.57280562
-0.66906210 0.18895538 0.01949035 0.42405166
-0.90893649 0.16818234 0.03653291 0.36995582
0.04838700 0.36431772 0.17778754 0.34680537
-0.53770737 0.04093056 -0.25092235 0.21704433
-1.03474681 -0.21813978 -0.01192925 0.29405993
-1.12638482 -0.13608045 -0.06190326 0.32036317
-0.65385664 -0.16543090 -0.08537845 0.36059854
-0.16902654 0.16553632 -0.14007519 0.42201989
-0.61708695 -0.00707833 -0.19198886 0.51904889
-0.79228255 0.25263101 -0.10494609 0.39830086
-0.87367410 -0.01078509 0.02950244 0.37804532
-1.09317606 -0.01018659 0.21699498 0.21948307
-0.48719265 0.55744878 0.31277737 0.23920556
-0.23776649 0.70002148 0.18953907 0.27908357
-0.55923245 0.24343507 -0.13980911 0.37531668
-0.57307842 -0.16193191 0.09949614 0.37833052
-0.76297727 -0.17173212 0.10336832 0.44650922
-0.63442786 -0.48188028 -0.36388923 0.44014223
-0.88681662 -0.22074298 0.10360583 0.38207434
-0.54526529 0.26631984 0.18820046 0.32022280
-0.33202426 0.15209905 0.05241983 0.31346485
-0.32516206 0.22985320 0.09402384 0.27897152
-0.28223203 -0.58644706 -0.07261579 0.19879850
-0.67644762 0.28817072 0.39284875 0.20635048
-0.96254484 0.35279179 -0.29286130 0.18229575
-0.88530381 -0.05857143 -0.07955162 0.28040067
-0.98960432 0.16246949 0.16985061 0.24785641
-0.33648960 -0.10836383 -0.00989568 0.30508185
-0.60760679 0.42199886 -0.70856120 0.35927497
-0.83923609 0.00138521 -0.27139256 0.47532446
-0.66458009 -0.03151888 -0.16442153 0.54769201
-0.58388277 0.15703732 -0.05906661 0.57671861
-0.71329868 -0.04144123 -0.00185909 0.54301736
-1.03507989 0.11538848 -0.11275031 0.43497043
-0.28461623 0.14776337 0.29251660 0.30916190
-0.85275095 -0.09284666 -0.31061462 0.22782811
-0.77629780 0.31302636 0.37187264 0.21049975
-0.88703332 -0.11456942 -0.01904892 0.19329866
-0.45359859 -0.43995257 -0.40075002 0.32560008
-0.47759346 -0.48725964 -0.11169935 0.41793243
-0.55947705 0.10391649 -0.03542952 0.47216155
-0.69143918 0.21114271 0.07130148 0.47854402
-0.76175416 0.00943072 0.09579226 0.60426303
-0.17044069 0.19658092 0.30363921 0.47870348
-0.75265185 -0.13104573 -0.05884500 0.46823217
-0.63589316 -0.25200624 0.31648341 0.37904339
-0.37916209 -0.07641947 0.16042766 0.52198924
-0.54427521 0.17995700 -0.33607678 0.38625104
-0.63641527 -0.01450963 0.15591052 0.38289837
-0.75710940 -0.62498268 -0.27042493 0.44026415
-0.61526200 0.01597106 0.42093703 0.47028652
-0.45431339 0.02038257 -0.00809782 0.34366155
-0.32395415 -0.14752761 -0.03507095 0.46240271
-0.87231453 0.35472651 0.09812473 0.54850389
-0.77688082 -0.02861375 0.12741269 0.53680182
-0.66267973 -0.13361766 -0.16356842 0.52635154
-0.51525953 -0.08951357 -0.11343943 0.62523936
-0.93401544 0.01941014 -0.04530586 0.62481136
-0.68041209 0.04969267 0.18700057 0.56769273
-0.42460863 0.13818213 -0.06016757 0.56359408
-0.74174958 -0.26097891 -0.14828913 0.50341529
-0.59508748 -0.19657153 0.02401428 0.43275987
-0.84136417 -0.41524797 0.20485153 0.37154389
-0.71860365 -0.20925841 -0.27346179 0.31203825
-0.49424101 0.34372693 -0.10076847 0.16620588
-0.65389084 0.26790796 -0.45261143 0.29026408
-0.10828284 0.61102508 -0.67658438 0.35786764
-0.62437581 -0.17973676 -0.06619294 0.41509049
-0.70459627 0.20293977 -0.02814248 0.39850236
-0.82772680 -0.04304629 0.12869606 0.54315986
-0.89593033 -0.41155842 0.49818570 0.42190769
-0.76060667 -0.03433825 -0.09944885 0.30939745
-0.46297807 0.44319748 0.14498346 0.21899425
-0.97959129 -0.34603086 -0.09974119 0.22168568
-0.66705830 -0.43048782 0.20483523 0.15576631
-0.87158014 0.37332539 0.45515815 0.21372234
-0.66206338 0.10974316 -0.30798681 0.35328517
-0.44408092 -0.12454811 -0.27180883 0.34543593
-0.67233375 -0.11643700 -0.08128985 0.34777934
-0.36258002 -0.19632690 0.43375575 0.42873208
-0.93126491 0.40385757 -0.25412766 0.37160880
-0.60025331 -0.12254903 -0.08593217 0.35249612
-0.39966069 0.37495670 0.29763118 0.38021884
-0.70121408 0.04606381 -0.19551947 0.40258203
-0.84788758 -0.28657523 -0.10939333 0.26678752
-0.53759859 -0.47795379 -0.01158843 0.25124733
-0.22099372 0.28047777 -0.14629602 0.13645887
-0.94921823 0.11495758 -0.57935706 0.11127311
-0.32246147 -0.05339686 0.45782508 0.14499867
-1.03174137 0.22953656 -0.02512721 0.14089402
-0.68276263 -0.34246087 0.14893698 0.17857332
-0.43096565 0.44628195 0.25201257 0.17305582
-0.74847383 -0.25096565 -0.34212286 0.30404589
-0.23169391 -0.19454357 0.37005747 0.38741952
-0.46873199 0.08247572 -0.07671708 0.46892413
-0.43483177 -0.00386769 -0.09230332 0.56966275
-0.42599880 -0.03599303 -0.19958369 0.57044282
-0.45004331 -0.01599641 0.12222750 0.44927051
-0.71346496 -0.30228033 0.43376849 0.37123380
-0.21334715 0.22094624 -0.09695267 0.28706006
-0.67507949 0.34558186 -0.08845751 0.15401639
-0.75813901 0.46805867 -0.01191942 0.16749228
-0.15789367 -0.34959798 0.12954622 0.17535704
-0.08222935 0.00743769 -0.06600112 0.13481598
-0.89193798 0.27058576 -0.19253202 0.16600118
-0.62370214 -0.30862557 0.38922365 0.18174739
-0.31127867 -0.00789619 -0.28853723 0.15392488
-0.21602324 -0.09148293 -0.27630121 0.22633680
-1.04052950 -0.16149128 -0.36365953 0.33088048
-0.75570521 0.18610218 -0.09385004 0.30514192
-0.51107665 -0.18083366 0.01629227 0.29229856
-0.11977479 -0.08712152 0.09610736 0.37890218
-0.99138181 0.38002653 -0.11930166 0.34840692
-0.33736659 -0.03079507 0.15289484 0.32308932
-0.43224689 -0.11311008 0.27297661 0.46917057
-0.78974622 0.19448356 -0.09755132 0.55665059
-0.51261051 -0.11549825 0.01249399 0.64407669
-0.86867343 0.06188925 0.01104696 0.65751982
-0.73503839 -0.01375699 0.03350112 0.55595824
-0.75408926 -0.03218964 -0.25138799 0.38466991
-0.01356674 0.26477967 0.06827353 0.35260414
-0.30697177 -0.49481312 -0.63941993 0.23667407
-0.69982277 -0.34464104 -0.05915138 0.31148482
-0.54858584 0.23010362 -0.28456600 0.37094605
-0.50009233 0.00359742 0.08687733 0.38766768
-0.72994299 0.34578378 -0.02587716 0.46959436
-0.15645444 -0.19759716 0.18570683 0.40383612
-0.61491712 -0.08193560 0.15807884 0.24007854
-0.67479337 -0.66549133 -0.76571703 0.24780460
-0.28189446 0.30756461 0.47183524 0.26033003
-0.60438206 -0.32315870 -0.10489596 0.11968048
-0.59714387 -0.25175956 0.41214368 0.14317122
-0.04012428 0.11957018 -0.00271594 0.27078824
-0.92374174 0.38660847 0.01907670 0.23300278
-0.67229110 0.12029352 -0.14642788 0.30067997
-0.56328121 -0.36061671 0.27177180 0.35879341
-0.62610276 0.28970022 -0.05028404 0.45085574
-0.63404993 -0.30307936 0.18993924 0.35534404
-0.81895999 -0.12160559 0.00026180 0.44744458
-0.56969395 -0.42652424 -0.05770147 0.46463447
-0.40119245 -0.09458451 -0.05618294 0.46108328
-0.55939849 -0.03149011 -0.25762888 0.39263090
-0.60908653 0.24851829 -0.26279399 0.48397825
-0.69362047 -0.34540783 0.23534549 0.38153948
-0.62308955 -0.21254991 0.02306640 0.29375019
-0.90090005 -0.25837388 -0.36503338 0.31791056
-0.86669481 0.33933440 -0.18327958 0.39062544
-0.48344372 -0.20907535 0.18988344 0.26853917
-0.85652050 0.00980698 0.01321283 0.24445403
-0.01804867 0.15760632 -0.14822600 0.33291511
-0.42873776 0.53454362 -0.40740902 0.26775927
-0.81062051 -0.05922439 -0.10427206 0.18678940
-0.68318917 -0.32605807 0.35098901 0.22956557
-0.95565215 -0.05005320 0.26145765 0.37927180
-0.60754621 -0.24484854 -0.33716891 0.31433894
-0.65749980 -0.18925739 0.05130777 0.34382777
-0.95036279 0.20325893 0.02888738 0.43953100
-0.55254090 0.36026919 -0.10944887 0.39834686
-0.78145417 -0.13694091 -0.04813164 0.40303944
-0.62274122 -0.20767443 -0.50577131 0.35968864
-0.74023225 0.08995642 0.03406458 0.31499766
-0.30011138 0.48887164 0.18983344 0.19999031
-0.25436984 0.19169357 0.42747481 0.36637269
-0.13728659 0.23779129 0.17659504 0.33109012
-0.65130804 -0.01033432 -0.08445933 0.33042590
-0.44468710 -0.18008701 -0.04777655 0.37699967
-1.18879247 0.43077247 -0.05511865 0.36354892
-0.48610489 0.36444667 0.07507336 0.21238678
-0.23891407 -0.31043445 0.59934415 0.12821504
-0.32822245 0.05230062 0.35626983 0.14292858
-0.89215872 -0.07215372 0.36106260 0.09295205
-1.06676505 0.14011444 0.13304404 0.16189285
-0.10769355 -0.39573885 0.40240776 0.18393347
-0.73986769 -0.11175236 -0.30550110 0.19727856
-0.87196301 0.10088059 -0.27808298 0.34153869
-0.41492892 -0.16574151 -0.30325845 0.42259275
-0.73195229 0.08417680 -0.06933832 0.46255912
-0.59144747 0.17405187 0.27060536 0.45881108
-0.67752383 -0.26105550 0.01902362 0.52131581
-0.48233760 -0.36518133 -0.22265207 0.37234512
-0.77979672 -0.05195555 -0.19025848 0.34455184
-0.42323982 -0.40128330 -0.39492967 0.37665411
-0.68347220 -0.04391320 -0.36366097 0.37849613
-0.75168721 -0.10026095 -0.09832449 0.39035761
-0.56202963 -0.16539472 0.36945908 0.45060525
-0.47794884 -0.20177838 0.02362787 0.43192475
-0.56899617 0.30368037 -0.15009561 0.36981426
-0.40816533 0.01046362 0.37289163 0.36017915
-0.27727714 0.04924483 -0.06557066 0.39291930
-0.47334852 -0.04511251 0.42007678 0.37016982
-0.58038248 -0.10141066 -0.11490377 0.37204788
-0.90325890 0.13913978 -0.20500280 0.29561479
-0.32546294 -0.32323376 0.03181036 0.41043531
-0.31244406 -0.53806177 0.50456639 0.34732062
-0.70632130 0.03527385 0.14286231 0.32550323
-0.41846774 0.06847098 0.24934615 0.28378172
-0.47023232 0.44022029 0.13058189 0.28359796
-0.10884112 0.22526971 -0.45143753 0.21598881
0.05277567 -0.14358603 0.37388600 0.16814042
-0.59330164 0.26527256 -0.17211973 0.14630645
-0.44356386 -0.06329764 0.39475078 0.32034410
-0.49033296 0.23398566 -0.54101922 0.43127646
-0.62139317 0.10263791 0.05590373 0.35303003
-0.35971070 -0.09147606 0.01219678 0.41932154
-0.30469331 -0.56967225 0.14733763 0.46195750
-0.68347121 -0.22807953 0.08413606 0.37062160
-0.29313718 0.25978596 -0.03377826 0.34736568
-0.38106476 0.21701697 -0.02184282 0.36798162
-0.77327014 -0.15880851 0.20946334 0.37600124
-0.61053670 -0.26154555 -0.42121571 0.35549825
-0.39204214 -0.13669461 0.08259694 0.35820822
-0.29007327 -0.32723112 -0.01128435 0.30861559
-0.64267354 0.09493572 0.30979000 0.45755688
-0.93236295 0.14244949 0.25788094 0.47044408
-0.64659427 -0.03436175 0.10461234 0.46947095
-0.51379573 0.14558815 0.14032013 0.43841300
-0.84549308 0.24756662 0.29169579 0.48565936
-0.55347928 -0.37353883 -0.02868643 0.36164684
-0.55139853 -0.28615006 -0.09003452 0.28149919
-0.95234235 0.15182306 0.04148883 0.35910611
-1.01144579 0.08786622 -0.01412724 0.43028915
-0.47089643 -0.09788311 -0.20036985 0.51912892
-0.79271116 -0.13454255 0.00470627 0.47296458
-0.56301038 -0.04767997 -0.10582989 0.42323125
-0.68785082 0.62693120 -0.19268129 0.35130022
-0.73949300 0.82346353 0.10525333 0.33766650
-0.94499517 0.21067180 -0.22750972 0.18672927
-0.37273462 -0.05274057 -0.10994896 0.31351988
-0.19770876 0.14160034 0.24324736 0.33349447
-0.49127008 -0.11111113 0.15283861 0.43455883
-0.29769615 0.03368451 0.45041065 0.40388763
-0.38737820 0.05299564 0.06287163 0.53611043
-0.56569072 -0.31280970 -0.02251805 0.52139381
-0.54470338 -0.10402128 0.08441925 0.51738839
-0.59467313 0.19342297 0.16577810 0.57262516
-0.55821168 -0.34180322 0.44768068 0.51185467
-0.63547275 -0.02022161 -0.08563021 0.50458847
-0.72210291 0.38601451 0.34651108 0.57692051
-0.48890165 -0.02687504 0.15477950 0.73555666
-0.58155075 -0.04755573 0.08452648 0.64995075
-0.71028944 0.06306607 0.05105523 0.71812600
-0.44926599 -0.15478424 0.17753409 0.60498004
-0.82657787 -0.14314166 -0.13223126 0.47273829
-0.86801294 0.25391557 -0.24226312 0.37565265
-0.77472908 0.31385193 -0.14264568 0.35687795
-0.64703567 -0.25300725 0.20823780 0.39554557
-0.38831594 0.18473648 0.13438246 0.40156515
-0.58160272 -0.13109417 -0.20374233 0.44422597
-0.27752362 0.19120107 -0.17332606 0.47774808
-0.59004206 -0.07502877 -0.28205268 0.40198569
-0.55558716 -0.10387317 -0.23813417 0.37635224
-0.96978314 -0.39095088 -0.09285653 0.48907484
-0.62127374 -0.21882520 0.16268486 0.45226516
-0.61638664 0.14422133 -0.04572770 0.40876782
-0.79677941 0.02852939 -0.31566863 0.44651542
-0.46514037 -0.23428730 0.22955813 0.40760433
-0.68461394 0.26563338 -0.28065580 0.25948658
-0.76944243 0.09523374 0.29262427 0.25843761
-0.18334777 0.01034154 0.45943641 0.19115992
-0.67241614 0.27469191 -0.23554525 0.20253350
-0.49494987 -0.58542326 -0.28039775 0.20773532
-0.48333080 -0.32810971 0.10673740 0.30849818
-0.37338547 -0.12533005 -0.24223824 0.28756938
-0.71854665 -0.24145308 -0.02530339 0.31190310
-0.57447734 -0.07650253 0.41858981 0.29871178
-0.77985095 0.34785829 -0.26030981 0.37534701
-0.58180561 0.29577635 0.28283929 0.28792443
-0.70506447 0.13876743 0.10529477 0.36464429
-0.73498479 0.15398748 0.46562304 0.37080854
-0.48207483 0.14158909 0.16803874 0.33222990
-0.96524415 0.11505617 -0.25418989 0.22983996
-0.74747174 0.54048545 -0.06331540 0.27975815
-0.78504353 0.28814564 -0.23691925 0.20944743
-0.71185479 0.31226304 0.01069189 0.20547796
-0.99039926 0.13599740 -0.09911647 0.22206228
-0.21503713 -0.15154674 0.26280649 0.30115159
-0.15607549 -0.21273581 -0.04830326 0.41784139
-0.50284368 -0.21433644 0.06757374 0.52901458
-0.65623007 -0.06126689 0.01223460 0.66751136
-0.58218382 0.04097019 -0.14970659 0.66926157
-0.73879293 -0.02964690 -0.01118941 0.65603211
-0.70971233 0.08098491 -0.45369044 0.52029599
-0.78261656 -0.06998196 -0.21402880 0.44276853
-0.19270050 0.00471546 0.04419242 0.40042774
-0.72080768 -0.00394473 -0.30381337 0.37757855
-0.64245426 -0.23425211 -0.06935090 0.28344148
-1.23997914 -0.28200080 0.36598160 0.30943799
-0.39240056 0.32975983 0.34693032 0.23059383
-0.43175314 -0.11321717 -0.25931274 0.13202279
-0.31331385 0.01614199 0.62350570 0.13530988
-0.69127449 0.49322396 -0.03919795 0.16589715
-0.26598785 0.42417293 -0.25573748 0.23913022
-0.72124952 -0.25824481 -0.30748612 0.25136241
-0.43323329 -0.04915709 0.01309158 0.35137783
-0.46094022 -0.46434671 0.32169150 0.34747459
-0.68727354 0.13310033 0.15517821 0.40633328
-0.25730086 -0.02621435 -0.53090936 0.32104278
-0.58571810 0.05017671 -0.25856521 0.42918437
-0.56312734 -0.09025461 -0.33568849 0.38452786
-0.43212878 -0.14093129 -0.10159480 0.53897321
